Episode,Score,Steps,AvgScore,Epsilon,QStates
9577,4,58,5.26,0.0100,8745
9578,5,122,5.24,0.0100,8746
9579,1,17,5.19,0.0100,8746
9580,6,89,5.19,0.0100,8747
9581,7,101,5.24,0.0100,8748
9582,6,131,5.25,0.0100,8749
9583,4,40,5.26,0.0100,8749
9584,4,71,5.24,0.0100,8749
9585,2,19,5.23,0.0100,8749
9586,8,181,5.25,0.0100,8753
9587,2,39,5.23,0.0100,8754
9588,4,73,5.22,0.0100,8755
9589,2,45,5.18,0.0100,8756
9590,13,193,5.28,0.0100,8759
9591,7,101,5.29,0.0100,8759
9592,5,101,5.27,0.0100,8762
9593,7,87,5.31,0.0100,8762
9594,3,39,5.24,0.0100,8762
9595,6,45,5.24,0.0100,8762
9596,7,92,5.28,0.0100,8763
9597,6,76,5.29,0.0100,8763
9598,5,85,5.31,0.0100,8765
9599,1,19,5.27,0.0100,8765
9600,4,75,5.30,0.0100,8765
9601,8,129,5.36,0.0100,8767
9602,4,79,5.34,0.0100,8768
9603,6,124,5.31,0.0100,8769
9604,4,49,5.30,0.0100,8769
9605,6,62,5.32,0.0100,8769
9606,4,78,5.35,0.0100,8771
9607,7,136,5.41,0.0100,8771
9608,12,170,5.46,0.0100,8774
9609,7,109,5.50,0.0100,8775
9610,4,63,5.52,0.0100,8775
9611,10,105,5.53,0.0100,8776
9612,8,139,5.58,0.0100,8777
9613,2,23,5.52,0.0100,8777
9614,1,21,5.52,0.0100,8777
9615,4,51,5.55,0.0100,8777
9616,6,88,5.54,0.0100,8780
9617,7,90,5.60,0.0100,8782
9618,4,50,5.59,0.0100,8782
9619,10,195,5.65,0.0100,8782
9620,3,82,5.63,0.0100,8782
9621,7,103,5.64,0.0100,8783
9622,4,53,5.65,0.0100,8783
9623,6,70,5.65,0.0100,8783
9624,6,94,5.63,0.0100,8784
9625,4,85,5.62,0.0100,8784
9626,13,160,5.65,0.0100,8785
9627,1,14,5.64,0.0100,8785
9628,7,72,5.65,0.0100,8786
9629,3,33,5.62,0.0100,8787
9630,2,29,5.55,0.0100,8788
9631,4,69,5.51,0.0100,8788
9632,10,191,5.56,0.0100,8788
9633,3,34,5.52,0.0100,8789
9634,3,215,5.52,0.0100,8790
9635,1,28,5.47,0.0100,8790
9636,1,18,5.40,0.0100,8790
9637,3,56,5.40,0.0100,8790
9638,1,32,5.34,0.0100,8790
9639,4,50,5.26,0.0100,8790
9640,7,109,5.26,0.0100,8792
9641,11,284,5.34,0.0100,8794
9642,2,28,5.26,0.0100,8794
9643,2,12,5.26,0.0100,8794
9644,6,56,5.26,0.0100,8796
9645,8,127,5.25,0.0100,8796
9646,2,22,5.21,0.0100,8796
9647,6,137,5.17,0.0100,8796
9648,6,46,5.17,0.0100,8796
9649,5,60,5.15,0.0100,8797
9650,2,42,5.12,0.0100,8797
9651,3,74,5.09,0.0100,8797
9652,6,65,5.07,0.0100,8797
9653,3,57,5.02,0.0100,8797
9654,3,29,4.98,0.0100,8797
9655,6,75,4.97,0.0100,8798
9656,7,111,5.02,0.0100,8802
9657,2,37,5.03,0.0100,8802
9658,3,46,5.05,0.0100,8803
9659,6,94,5.04,0.0100,8803
9660,11,129,5.11,0.0100,8808
9661,2,46,5.09,0.0100,8808
9662,5,90,5.11,0.0100,8808
9663,5,39,5.13,0.0100,8808
9664,9,134,5.12,0.0100,8809
9665,7,63,5.12,0.0100,8811
9666,3,37,5.07,0.0100,8812
9667,3,50,5.03,0.0100,8812
9668,10,130,5.06,0.0100,8813
9669,0,41,5.03,0.0100,8813
9670,11,220,5.09,0.0100,8814
9671,8,125,5.12,0.0100,8820
9672,1,11,5.07,0.0100,8820
9673,7,129,5.09,0.0100,8820
9674,6,57,5.15,0.0100,8821
9675,4,70,5.11,0.0100,8822
9676,1,19,5.08,0.0100,8823
9677,5,61,5.09,0.0100,8824
9678,7,104,5.11,0.0100,8825
9679,6,124,5.16,0.0100,8827
9680,3,66,5.13,0.0100,8827
9681,6,41,5.12,0.0100,8827
9682,0,107,5.06,0.0100,8827
9683,5,62,5.07,0.0100,8827
9684,8,106,5.11,0.0100,8829
9685,5,85,5.14,0.0100,8829
9686,4,51,5.10,0.0100,8829
9687,2,41,5.10,0.0100,8829
9688,5,82,5.11,0.0100,8829
9689,8,127,5.17,0.0100,8830
9690,4,44,5.08,0.0100,8831
9691,1,17,5.02,0.0100,8832
9692,4,51,5.01,0.0100,8832
9693,5,85,4.99,0.0100,8833
9694,3,32,4.99,0.0100,8833
9695,5,97,4.98,0.0100,8833
9696,2,41,4.93,0.0100,8833
9697,4,81,4.91,0.0100,8833
9698,8,129,4.94,0.0100,8834
9699,9,110,5.02,0.0100,8835
9700,3,27,5.01,0.0100,8836
9701,5,55,4.98,0.0100,8837
9702,7,140,5.01,0.0100,8838
9703,2,19,4.97,0.0100,8838
9704,7,128,5.00,0.0100,8839
9705,3,50,4.97,0.0100,8839
9706,3,57,4.96,0.0100,8841
9707,6,182,4.95,0.0100,8842
9708,8,353,4.91,0.0100,8843
9709,6,135,4.90,0.0100,8844
9710,2,15,4.88,0.0100,8844
9711,6,51,4.84,0.0100,8844
9712,6,94,4.82,0.0100,8847
9713,7,96,4.87,0.0100,8847
9714,4,97,4.90,0.0100,8847
9715,1,23,4.87,0.0100,8847
9716,7,150,4.88,0.0100,8849
9717,6,140,4.87,0.0100,8854
9718,5,70,4.88,0.0100,8854
9719,3,37,4.81,0.0100,8854
9720,3,31,4.81,0.0100,8854
9721,4,63,4.78,0.0100,8855
9722,8,105,4.82,0.0100,8856
9723,6,127,4.82,0.0100,8856
9724,8,132,4.84,0.0100,8858
9725,6,74,4.86,0.0100,8859
9726,6,79,4.79,0.0100,8860
9727,4,112,4.82,0.0100,8860
9728,9,163,4.84,0.0100,8860
9729,11,153,4.92,0.0100,8861
9730,11,202,5.01,0.0100,8862
9731,1,13,4.98,0.0100,8862
9732,3,48,4.91,0.0100,8862
9733,1,13,4.89,0.0100,8862
9734,3,57,4.89,0.0100,8863
9735,4,59,4.92,0.0100,8863
9736,5,69,4.96,0.0100,8863
9737,4,86,4.97,0.0100,8863
9738,3,72,4.99,0.0100,8863
9739,8,166,5.03,0.0100,8864
9740,6,109,5.02,0.0100,8864
9741,2,23,4.93,0.0100,8864
9742,9,137,5.00,0.0100,8866
9743,8,131,5.06,0.0100,8867
9744,7,120,5.07,0.0100,8868
9745,4,51,5.03,0.0100,8868
9746,8,154,5.09,0.0100,8871
9747,4,76,5.07,0.0100,8871
9748,8,183,5.09,0.0100,8871
9749,3,52,5.07,0.0100,8872
9750,13,277,5.18,0.0100,8873
9751,2,43,5.17,0.0100,8873
9752,9,160,5.20,0.0100,8873
9753,8,145,5.25,0.0100,8874
9754,1,19,5.23,0.0100,8874
9755,3,33,5.20,0.0100,8874
9756,8,162,5.21,0.0100,8874
9757,4,47,5.23,0.0100,8874
9758,2,65,5.22,0.0100,8874
9759,1,13,5.17,0.0100,8874
9760,4,87,5.10,0.0100,8874
9761,8,92,5.16,0.0100,8874
9762,3,64,5.14,0.0100,8874
9763,5,66,5.14,0.0100,8874
9764,8,109,5.13,0.0100,8874
9765,5,89,5.11,0.0100,8875
9766,8,120,5.16,0.0100,8875
9767,2,27,5.15,0.0100,8875
9768,2,91,5.07,0.0100,8875
9769,2,25,5.09,0.0100,8876
9770,7,152,5.05,0.0100,8876
9771,4,36,5.01,0.0100,8876
9772,5,92,5.05,0.0100,8877
9773,8,128,5.06,0.0100,8879
9774,8,119,5.08,0.0100,8881
9775,1,22,5.05,0.0100,8881
9776,2,31,5.06,0.0100,8882
9777,2,34,5.03,0.0100,8882
9778,10,201,5.06,0.0100,8885
9779,1,16,5.01,0.0100,8885
9780,4,69,5.02,0.0100,8885
9781,4,185,5.00,0.0100,8887
9782,1,38,5.01,0.0100,8887
9783,7,73,5.03,0.0100,8888
9784,4,78,4.99,0.0100,8888
9785,6,88,5.00,0.0100,8889
9786,8,94,5.04,0.0100,8895
9787,4,62,5.06,0.0100,8897
9788,7,153,5.08,0.0100,8899
9789,4,66,5.04,0.0100,8900
9790,2,28,5.02,0.0100,8900
9791,6,85,5.07,0.0100,8902
9792,4,61,5.07,0.0100,8903
9793,6,130,5.08,0.0100,8903
9794,3,19,5.08,0.0100,8903
9795,3,26,5.06,0.0100,8903
9796,2,16,5.06,0.0100,8903
9797,5,67,5.07,0.0100,8903
9798,2,27,5.01,0.0100,8903
9799,8,127,5.00,0.0100,8906
9800,8,127,5.05,0.0100,8907
9801,10,139,5.10,0.0100,8907
9802,3,53,5.06,0.0100,8907
9803,8,152,5.12,0.0100,8908
9804,1,15,5.06,0.0100,8908
9805,6,76,5.09,0.0100,8909
9806,8,134,5.14,0.0100,8911
9807,4,61,5.12,0.0100,8912
9808,2,24,5.06,0.0100,8913
9809,6,168,5.06,0.0100,8916
9810,6,59,5.10,0.0100,8917
9811,8,120,5.12,0.0100,8920
9812,10,208,5.16,0.0100,8924
9813,2,34,5.11,0.0100,8924
9814,8,109,5.15,0.0100,8924
9815,3,46,5.17,0.0100,8925
9816,4,53,5.14,0.0100,8925
9817,12,181,5.20,0.0100,8926
9818,3,25,5.18,0.0100,8926
9819,8,93,5.23,0.0100,8926
9820,6,121,5.26,0.0100,8927
9821,9,133,5.31,0.0100,8930
9822,10,169,5.33,0.0100,8932
9823,3,47,5.30,0.0100,8932
9824,3,97,5.25,0.0100,8932
9825,4,63,5.23,0.0100,8932
9826,9,120,5.26,0.0100,8934
9827,16,259,5.38,0.0100,8936
9828,8,120,5.37,0.0100,8937
9829,6,58,5.32,0.0100,8938
9830,6,96,5.27,0.0100,8939
9831,4,66,5.30,0.0100,8940
9832,14,278,5.41,0.0100,8940
9833,6,100,5.46,0.0100,8940
9834,6,70,5.49,0.0100,8940
9835,8,118,5.53,0.0100,8941
9836,7,115,5.55,0.0100,8942
9837,4,35,5.55,0.0100,8942
9838,3,47,5.55,0.0100,8942
9839,6,55,5.53,0.0100,8942
9840,7,94,5.54,0.0100,8944
9841,7,92,5.59,0.0100,8945
9842,10,132,5.60,0.0100,8946
9843,14,199,5.66,0.0100,8948
9844,4,46,5.63,0.0100,8948
9845,3,42,5.62,0.0100,8948
9846,9,125,5.63,0.0100,8948
9847,10,196,5.69,0.0100,8952
9848,4,97,5.65,0.0100,8954
9849,3,74,5.65,0.0100,8954
9850,1,21,5.53,0.0100,8955
9851,5,82,5.56,0.0100,8955
9852,3,25,5.50,0.0100,8956
9853,8,129,5.50,0.0100,8958
9854,10,137,5.59,0.0100,8962
9855,5,94,5.61,0.0100,8962
9856,4,42,5.57,0.0100,8962
9857,5,59,5.58,0.0100,8963
9858,8,116,5.64,0.0100,8963
9859,10,168,5.73,0.0100,8964
9860,6,113,5.75,0.0100,8964
9861,9,119,5.76,0.0100,8964
9862,3,49,5.76,0.0100,8964
9863,3,86,5.74,0.0100,8964
9864,3,62,5.69,0.0100,8964
9865,1,17,5.65,0.0100,8965
9866,2,38,5.59,0.0100,8965
9867,6,176,5.63,0.0100,8967
9868,10,151,5.71,0.0100,8968
9869,6,123,5.75,0.0100,8970
9870,8,77,5.76,0.0100,8972
9871,7,94,5.79,0.0100,8972
9872,1,249,5.75,0.0100,8972
9873,2,19,5.69,0.0100,8973
9874,4,63,5.65,0.0100,8973
9875,2,35,5.66,0.0100,8973
9876,7,75,5.71,0.0100,8973
9877,11,87,5.80,0.0100,8975
9878,4,64,5.74,0.0100,8975
9879,8,102,5.81,0.0100,8977
9880,8,123,5.85,0.0100,8977
9881,4,71,5.85,0.0100,8977
9882,8,103,5.92,0.0100,8979
9883,4,49,5.89,0.0100,8979
9884,1,18,5.86,0.0100,8979
9885,1,11,5.81,0.0100,8980
9886,7,96,5.80,0.0100,8980
9887,8,104,5.84,0.0100,8982
9888,3,101,5.80,0.0100,8982
9889,1,8,5.77,0.0100,8982
9890,2,21,5.77,0.0100,8983
9891,5,81,5.76,0.0100,8983
9892,6,89,5.78,0.0100,8985
9893,9,137,5.81,0.0100,8986
9894,5,73,5.83,0.0100,8986
9895,4,41,5.84,0.0100,8986
9896,2,23,5.84,0.0100,8987
9897,5,76,5.84,0.0100,8987
9898,8,131,5.90,0.0100,8988
9899,4,192,5.86,0.0100,8989
9900,1,23,5.79,0.0100,8989
9901,8,120,5.77,0.0100,8990
9902,8,146,5.82,0.0100,8990
9903,1,16,5.75,0.0100,8990
9904,9,169,5.83,0.0100,8992
9905,3,22,5.80,0.0100,8992
9906,4,19,5.76,0.0100,8992
9907,1,17,5.73,0.0100,8992
9908,3,61,5.74,0.0100,8995
9909,4,150,5.72,0.0100,8995
9910,2,32,5.68,0.0100,8995
9911,13,162,5.73,0.0100,8998
9912,1,33,5.64,0.0100,8998
9913,6,59,5.68,0.0100,9000
9914,5,70,5.65,0.0100,9000
9915,5,73,5.67,0.0100,9000
9916,2,11,5.65,0.0100,9000
9917,7,137,5.60,0.0100,9000
9918,5,94,5.62,0.0100,9001
9919,9,126,5.63,0.0100,9001
9920,4,70,5.61,0.0100,9001
9921,7,116,5.59,0.0100,9002
9922,8,112,5.57,0.0100,9002
9923,10,180,5.64,0.0100,9003
9924,7,69,5.68,0.0100,9003
9925,12,179,5.76,0.0100,9004
9926,2,24,5.69,0.0100,9005
9927,7,129,5.60,0.0100,9006
9928,9,128,5.61,0.0100,9007
9929,8,129,5.63,0.0100,9008
9930,10,150,5.67,0.0100,9011
9931,3,62,5.66,0.0100,9011
9932,5,73,5.57,0.0100,9012
9933,9,122,5.60,0.0100,9013
9934,6,58,5.60,0.0100,9013
9935,4,42,5.56,0.0100,9013
9936,2,25,5.51,0.0100,9013
9937,5,73,5.52,0.0100,9013
9938,7,120,5.56,0.0100,9013
9939,5,93,5.55,0.0100,9014
9940,7,127,5.55,0.0100,9014
9941,6,60,5.54,0.0100,9015
9942,3,31,5.47,0.0100,9015
9943,1,20,5.34,0.0100,9015
9944,1,19,5.31,0.0100,9015
9945,6,77,5.34,0.0100,9015
9946,5,98,5.30,0.0100,9017
9947,5,67,5.25,0.0100,9018
9948,3,60,5.24,0.0100,9018
9949,7,118,5.28,0.0100,9019
9950,1,11,5.28,0.0100,9019
9951,6,105,5.29,0.0100,9022
9952,5,114,5.31,0.0100,9022
9953,6,90,5.29,0.0100,9024
9954,6,169,5.25,0.0100,9029
9955,10,183,5.30,0.0100,9033
9956,2,40,5.28,0.0100,9033
9957,3,49,5.26,0.0100,9033
9958,3,26,5.21,0.0100,9033
9959,7,110,5.18,0.0100,9035
9960,5,100,5.17,0.0100,9035
9961,3,45,5.11,0.0100,9036
9962,4,52,5.12,0.0100,9036
9963,6,83,5.15,0.0100,9036
9964,3,65,5.15,0.0100,9036
9965,7,164,5.21,0.0100,9036
9966,4,30,5.23,0.0100,9036
9967,5,65,5.22,0.0100,9036
9968,3,37,5.15,0.0100,9037
9969,8,166,5.17,0.0100,9039
9970,7,107,5.16,0.0100,9040
9971,7,108,5.16,0.0100,9041
9972,3,45,5.18,0.0100,9041
9973,7,128,5.23,0.0100,9046
9974,5,71,5.24,0.0100,9047
9975,5,82,5.27,0.0100,9048
9976,4,73,5.24,0.0100,9049
9977,7,142,5.20,0.0100,9050
9978,5,110,5.21,0.0100,9050
9979,4,283,5.17,0.0100,9050
9980,2,13,5.11,0.0100,9050
9981,7,103,5.14,0.0100,9052
9982,2,258,5.08,0.0100,9052
9983,2,17,5.06,0.0100,9052
9984,3,31,5.08,0.0100,9052
9985,6,58,5.13,0.0100,9053
9986,2,54,5.08,0.0100,9053
9987,7,93,5.07,0.0100,9053
9988,4,47,5.08,0.0100,9053
9989,7,103,5.14,0.0100,9055
9990,3,64,5.15,0.0100,9056
9991,3,38,5.13,0.0100,9056
9992,0,34,5.07,0.0100,9056
9993,4,69,5.02,0.0100,9056
9994,6,84,5.03,0.0100,9056
9995,4,46,5.03,0.0100,9057
9996,1,34,5.02,0.0100,9057
9997,7,99,5.04,0.0100,9057
9998,1,7,4.97,0.0100,9057
9999,2,43,4.95,0.0100,9058
10000,7,162,5.01,0.0100,9060
10001,4,59,4.97,0.0100,9061
10002,4,47,4.93,0.0100,9062
10003,2,21,4.94,0.0100,9064
10004,5,58,4.90,0.0100,9065
10005,2,15,4.89,0.0100,9065
10006,4,54,4.89,0.0100,9065
10007,4,60,4.92,0.0100,9065
10008,4,39,4.93,0.0100,9065
10009,6,75,4.95,0.0100,9066
10010,6,75,4.99,0.0100,9067
10011,9,85,4.95,0.0100,9069
10012,4,84,4.98,0.0100,9069
10013,4,44,4.96,0.0100,9069
10014,4,89,4.95,0.0100,9069
10015,2,20,4.92,0.0100,9069
10016,6,80,4.96,0.0100,9069
10017,3,153,4.92,0.0100,9070
10018,8,123,4.95,0.0100,9071
10019,10,133,4.96,0.0100,9077
10020,4,99,4.96,0.0100,9077
10021,9,233,4.98,0.0100,9078
10022,7,79,4.97,0.0100,9078
10023,1,10,4.88,0.0100,9078
10024,2,27,4.83,0.0100,9079
10025,10,164,4.81,0.0100,9081
10026,5,110,4.84,0.0100,9082
10027,1,25,4.78,0.0100,9082
10028,2,51,4.71,0.0100,9082
10029,4,84,4.67,0.0100,9083
10030,7,127,4.64,0.0100,9084
10031,2,13,4.63,0.0100,9084
10032,2,28,4.60,0.0100,9084
10033,0,9,4.51,0.0100,9084
10034,6,58,4.51,0.0100,9085
10035,3,33,4.50,0.0100,9085
10036,9,103,4.57,0.0100,9087
10037,1,17,4.53,0.0100,9087
10038,10,125,4.56,0.0100,9088
10039,4,76,4.55,0.0100,9088
10040,3,30,4.51,0.0100,9088
10041,5,80,4.50,0.0100,9088
10042,8,154,4.55,0.0100,9091
10043,2,44,4.56,0.0100,9091
10044,12,131,4.67,0.0100,9091
10045,5,52,4.66,0.0100,9091
10046,0,9,4.61,0.0100,9091
10047,5,49,4.61,0.0100,9091
10048,5,73,4.63,0.0100,9092
10049,4,82,4.60,0.0100,9092
10050,6,99,4.65,0.0100,9093
10051,12,213,4.71,0.0100,9093
10052,7,103,4.73,0.0100,9095
10053,7,127,4.74,0.0100,9097
10054,6,64,4.74,0.0100,9097
10055,14,193,4.78,0.0100,9101
10056,2,19,4.78,0.0100,9101
10057,1,25,4.76,0.0100,9101
10058,5,47,4.78,0.0100,9101
10059,5,57,4.76,0.0100,9101
10060,4,46,4.75,0.0100,9101
10061,8,132,4.80,0.0100,9101
10062,4,78,4.80,0.0100,9102
10063,8,110,4.82,0.0100,9103
10064,9,133,4.88,0.0100,9103
10065,6,95,4.87,0.0100,9103
10066,4,50,4.87,0.0100,9105
10067,11,132,4.93,0.0100,9107
10068,1,30,4.91,0.0100,9107
10069,6,116,4.89,0.0100,9107
10070,5,88,4.87,0.0100,9107
10071,0,11,4.80,0.0100,9108
10072,10,193,4.87,0.0100,9109
10073,4,63,4.84,0.0100,9110
10074,9,135,4.88,0.0100,9111
10075,3,32,4.86,0.0100,9111
10076,3,75,4.85,0.0100,9111
10077,4,123,4.82,0.0100,9111
10078,2,245,4.79,0.0100,9111
10079,7,98,4.82,0.0100,9112
10080,1,6,4.81,0.0100,9112
10081,4,59,4.78,0.0100,9113
10082,3,41,4.79,0.0100,9114
10083,6,88,4.83,0.0100,9114
10084,4,99,4.84,0.0100,9118
10085,8,108,4.86,0.0100,9119
10086,7,46,4.91,0.0100,9119
10087,1,59,4.85,0.0100,9119
10088,2,50,4.83,0.0100,9119
10089,7,118,4.83,0.0100,9121
10090,4,46,4.84,0.0100,9121
10091,1,27,4.82,0.0100,9123
10092,10,172,4.92,0.0100,9124
10093,8,155,4.96,0.0100,9126
10094,7,94,4.97,0.0100,9127
10095,7,71,5.00,0.0100,9128
10096,4,33,5.03,0.0100,9128
10097,0,9,4.96,0.0100,9128
10098,3,61,4.98,0.0100,9128
10099,7,87,5.03,0.0100,9130
10100,8,116,5.04,0.0100,9130
10101,3,35,5.03,0.0100,9131
10102,4,28,5.03,0.0100,9132
10103,5,61,5.06,0.0100,9132
10104,6,89,5.07,0.0100,9133
10105,6,65,5.11,0.0100,9133
10106,4,70,5.11,0.0100,9133
10107,5,63,5.12,0.0100,9133
10108,2,11,5.10,0.0100,9133
10109,7,104,5.11,0.0100,9134
10110,1,43,5.06,0.0100,9134
10111,2,33,4.99,0.0100,9135
10112,4,71,4.99,0.0100,9137
10113,6,84,5.01,0.0100,9138
10114,2,191,4.99,0.0100,9138
10115,3,45,5.00,0.0100,9138
10116,8,142,5.02,0.0100,9140
10117,7,147,5.06,0.0100,9140
10118,3,50,5.01,0.0100,9141
10119,4,33,4.95,0.0100,9141
10120,7,91,4.98,0.0100,9141
10121,0,14,4.89,0.0100,9141
10122,4,37,4.86,0.0100,9141
10123,0,6,4.85,0.0100,9141
10124,6,66,4.89,0.0100,9144
10125,12,151,4.91,0.0100,9146
10126,0,32,4.86,0.0100,9147
10127,7,96,4.92,0.0100,9147
10128,9,137,4.99,0.0100,9149
10129,8,81,5.03,0.0100,9150
10130,0,19,4.96,0.0100,9153
10131,11,129,5.05,0.0100,9155
10132,3,40,5.06,0.0100,9156
10133,6,101,5.12,0.0100,9157
10134,5,65,5.11,0.0100,9157
10135,5,92,5.13,0.0100,9157
10136,6,73,5.10,0.0100,9157
10137,3,31,5.12,0.0100,9157
10138,8,107,5.10,0.0100,9157
10139,5,116,5.11,0.0100,9157
10140,9,171,5.17,0.0100,9161
10141,4,73,5.16,0.0100,9161
10142,6,109,5.14,0.0100,9162
10143,6,98,5.18,0.0100,9164
10144,7,148,5.13,0.0100,9167
10145,5,57,5.13,0.0100,9168
10146,4,47,5.17,0.0100,9168
10147,10,129,5.22,0.0100,9169
10148,6,105,5.23,0.0100,9171
10149,4,34,5.23,0.0100,9172
10150,1,17,5.18,0.0100,9172
10151,8,229,5.14,0.0100,9175
10152,8,112,5.15,0.0100,9175
10153,7,104,5.15,0.0100,9175
10154,5,67,5.14,0.0100,9175
10155,9,189,5.09,0.0100,9176
10156,7,115,5.14,0.0100,9178
10157,2,61,5.15,0.0100,9178
10158,3,41,5.13,0.0100,9178
10159,5,66,5.13,0.0100,9178
10160,2,21,5.11,0.0100,9179
10161,5,69,5.08,0.0100,9181
10162,6,75,5.10,0.0100,9181
10163,2,38,5.04,0.0100,9181
10164,7,86,5.02,0.0100,9181
10165,2,46,4.98,0.0100,9182
10166,7,94,5.01,0.0100,9183
10167,7,87,4.97,0.0100,9184
10168,8,84,5.04,0.0100,9185
10169,2,34,5.00,0.0100,9186
10170,11,91,5.06,0.0100,9187
10171,4,69,5.10,0.0100,9188
10172,4,75,5.04,0.0100,9189
10173,4,39,5.04,0.0100,9189
10174,8,154,5.03,0.0100,9189
10175,3,52,5.03,0.0100,9189
10176,5,85,5.05,0.0100,9189
10177,9,137,5.10,0.0100,9190
10178,5,68,5.13,0.0100,9191
10179,7,97,5.13,0.0100,9191
10180,0,39,5.12,0.0100,9191
10181,8,87,5.16,0.0100,9192
10182,0,23,5.13,0.0100,9192
10183,3,41,5.10,0.0100,9192
10184,7,87,5.13,0.0100,9192
10185,5,98,5.10,0.0100,9193
10186,3,49,5.06,0.0100,9193
10187,6,87,5.11,0.0100,9193
10188,7,90,5.16,0.0100,9193
10189,1,9,5.10,0.0100,9194
10190,4,103,5.10,0.0100,9194
10191,2,17,5.11,0.0100,9195
10192,9,163,5.10,0.0100,9197
10193,1,13,5.03,0.0100,9197
10194,6,53,5.02,0.0100,9198
10195,7,103,5.02,0.0100,9198
10196,7,107,5.05,0.0100,9199
10197,12,155,5.17,0.0100,9201
10198,9,170,5.23,0.0100,9201
10199,8,115,5.24,0.0100,9203
10200,2,11,5.18,0.0100,9204
10201,2,34,5.17,0.0100,9205
10202,4,97,5.17,0.0100,9205
10203,6,46,5.18,0.0100,9205
10204,8,184,5.20,0.0100,9207
10205,8,149,5.22,0.0100,9207
10206,3,62,5.21,0.0100,9208
10207,4,54,5.20,0.0100,9208
10208,8,96,5.26,0.0100,9209
10209,5,102,5.24,0.0100,9210
10210,5,77,5.28,0.0100,9210
10211,1,25,5.27,0.0100,9210
10212,10,117,5.33,0.0100,9211
10213,7,121,5.34,0.0100,9211
10214,3,61,5.35,0.0100,9212
10215,6,82,5.38,0.0100,9212
10216,8,146,5.38,0.0100,9213
10217,1,24,5.32,0.0100,9213
10218,5,116,5.34,0.0100,9214
10219,2,38,5.32,0.0100,9214
10220,5,89,5.30,0.0100,9214
10221,12,229,5.42,0.0100,9216
10222,4,49,5.42,0.0100,9216
10223,4,47,5.46,0.0100,9216
10224,3,27,5.43,0.0100,9216
10225,4,209,5.35,0.0100,9216
10226,2,68,5.37,0.0100,9216
10227,4,70,5.34,0.0100,9216
10228,1,31,5.26,0.0100,9216
10229,9,158,5.27,0.0100,9219
10230,4,40,5.31,0.0100,9219
10231,10,184,5.30,0.0100,9223
10232,6,158,5.33,0.0100,9224
10233,3,47,5.30,0.0100,9225
10234,7,111,5.32,0.0100,9225
10235,1,23,5.28,0.0100,9225
10236,7,123,5.29,0.0100,9225
10237,8,123,5.34,0.0100,9226
10238,1,15,5.27,0.0100,9226
10239,3,184,5.25,0.0100,9227
10240,6,90,5.22,0.0100,9227
10241,3,44,5.21,0.0100,9227
10242,10,158,5.25,0.0100,9230
10243,6,71,5.25,0.0100,9231
10244,4,57,5.22,0.0100,9232
10245,7,125,5.24,0.0100,9233
10246,9,101,5.29,0.0100,9235
10247,0,31,5.19,0.0100,9236
10248,5,67,5.18,0.0100,9237
10249,1,13,5.15,0.0100,9237
10250,1,10,5.15,0.0100,9237
10251,5,112,5.12,0.0100,9237
10252,6,111,5.10,0.0100,9238
10253,4,103,5.07,0.0100,9239
10254,9,322,5.11,0.0100,9241
10255,8,114,5.10,0.0100,9243
10256,4,71,5.07,0.0100,9244
10257,9,134,5.14,0.0100,9245
10258,6,112,5.17,0.0100,9245
10259,6,112,5.18,0.0100,9246
10260,8,125,5.24,0.0100,9247
10261,5,102,5.24,0.0100,9247
10262,9,119,5.27,0.0100,9249
10263,8,98,5.33,0.0100,9252
10264,8,107,5.34,0.0100,9253
10265,7,137,5.39,0.0100,9253
10266,2,38,5.34,0.0100,9254
10267,2,41,5.29,0.0100,9254
10268,9,207,5.30,0.0100,9254
10269,3,43,5.31,0.0100,9255
10270,7,88,5.27,0.0100,9255
10271,5,98,5.28,0.0100,9255
10272,2,38,5.26,0.0100,9255
10273,4,52,5.26,0.0100,9255
10274,8,180,5.26,0.0100,9256
10275,8,109,5.31,0.0100,9257
10276,3,32,5.29,0.0100,9257
10277,5,65,5.25,0.0100,9258
10278,2,35,5.22,0.0100,9259
10279,2,15,5.17,0.0100,9259
10280,2,17,5.19,0.0100,9259
10281,9,133,5.20,0.0100,9259
10282,3,119,5.23,0.0100,9260
10283,7,122,5.27,0.0100,9261
10284,10,181,5.30,0.0100,9262
10285,8,166,5.33,0.0100,9264
10286,2,58,5.32,0.0100,9264
10287,2,116,5.28,0.0100,9264
10288,5,103,5.26,0.0100,9264
10289,3,38,5.28,0.0100,9264
10290,6,117,5.30,0.0100,9265
10291,1,6,5.29,0.0100,9265
10292,6,138,5.26,0.0100,9265
10293,4,91,5.29,0.0100,9266
10294,7,92,5.30,0.0100,9268
10295,8,201,5.31,0.0100,9269
10296,7,98,5.31,0.0100,9269
10297,1,27,5.20,0.0100,9269
10298,4,38,5.15,0.0100,9269
10299,2,16,5.09,0.0100,9269
10300,6,158,5.13,0.0100,9269
10301,5,114,5.16,0.0100,9270
10302,5,90,5.17,0.0100,9270
10303,7,109,5.18,0.0100,9271
10304,6,149,5.16,0.0100,9272
10305,7,140,5.15,0.0100,9273
10306,10,139,5.22,0.0100,9273
10307,2,57,5.20,0.0100,9273
10308,4,67,5.16,0.0100,9273
10309,5,45,5.16,0.0100,9273
10310,7,125,5.18,0.0100,9273
10311,11,111,5.28,0.0100,9274
