Episode,Score,Steps,AvgScore,Epsilon
2681,2,24,13.05,0.0100
2682,23,235,13.11,0.0100
2683,17,169,13.10,0.0100
2684,31,308,13.40,0.0100
2685,7,73,13.25,0.0100
2686,20,228,13.42,0.0100
2687,17,156,13.35,0.0100
2688,6,70,13.35,0.0100
2689,20,231,13.47,0.0100
2690,10,135,13.50,0.0100
2691,11,115,13.44,0.0100
2692,15,147,13.49,0.0100
2693,15,151,13.39,0.0100
2694,5,54,13.43,0.0100
2695,15,128,13.45,0.0100
2696,10,109,13.37,0.0100
2697,19,182,13.46,0.0100
2698,12,88,13.56,0.0100
2699,20,203,13.66,0.0100
2700,10,83,13.65,0.0100
2701,33,356,13.85,0.0100
2702,6,73,13.87,0.0100
2703,17,190,13.91,0.0100
2704,30,285,14.18,0.0100
2705,15,155,14.06,0.0100
2706,11,134,14.05,0.0100
2707,25,265,14.08,0.0100
2708,36,361,14.29,0.0100
2709,12,114,14.30,0.0100
2710,19,187,14.48,0.0100
2711,9,70,14.49,0.0100
2712,25,250,14.61,0.0100
2713,16,126,14.55,0.0100
2714,20,187,14.65,0.0100
2715,20,188,14.76,0.0100
2716,10,79,14.83,0.0100
2717,30,347,15.05,0.0100
2718,18,157,15.21,0.0100
2719,20,271,15.37,0.0100
2720,20,218,15.40,0.0100
2721,3,38,15.23,0.0100
2722,17,159,15.25,0.0100
2723,17,155,15.23,0.0100
2724,13,125,15.25,0.0100
2725,5,48,15.08,0.0100
2726,7,66,15.05,0.0100
2727,13,137,15.03,0.0100
2728,18,167,14.90,0.0100
2729,3,39,14.90,0.0100
2730,8,117,14.75,0.0100
2731,14,185,14.74,0.0100
2732,24,246,14.94,0.0100
2733,11,112,15.02,0.0100
2734,20,178,15.05,0.0100
2735,15,163,14.94,0.0100
2736,8,92,14.90,0.0100
2737,25,259,15.00,0.0100
2738,6,62,14.94,0.0100
2739,22,209,14.96,0.0100
2740,12,117,14.89,0.0100
2741,4,66,14.87,0.0100
2742,19,166,14.89,0.0100
2743,16,177,14.92,0.0100
2744,22,269,15.12,0.0100
2745,22,154,15.13,0.0100
2746,14,120,15.19,0.0100
2747,7,85,15.23,0.0100
2748,19,192,15.35,0.0100
2749,11,166,15.29,0.0100
2750,17,163,15.37,0.0100
2751,13,121,15.32,0.0100
2752,20,180,15.38,0.0100
2753,22,221,15.42,0.0100
2754,6,53,15.36,0.0100
2755,19,227,15.36,0.0100
2756,2,26,15.31,0.0100
2757,11,118,15.36,0.0100
2758,12,90,15.41,0.0100
2759,5,39,15.32,0.0100
2760,22,209,15.25,0.0100
2761,4,42,15.05,0.0100
2762,20,212,15.22,0.0100
2763,27,273,15.40,0.0100
2764,22,211,15.48,0.0100
2765,15,192,15.59,0.0100
2766,20,245,15.59,0.0100
2767,18,226,15.70,0.0100
2768,5,53,15.48,0.0100
2769,32,382,15.68,0.0100
2770,5,51,15.69,0.0100
2771,10,73,15.55,0.0100
2772,27,294,15.55,0.0100
2773,15,151,15.51,0.0100
2774,6,76,15.48,0.0100
2775,22,259,15.68,0.0100
2776,14,143,15.65,0.0100
2777,14,131,15.59,0.0100
2778,13,116,15.48,0.0100
2779,18,159,15.47,0.0100
2780,3,26,15.31,0.0100
2781,13,120,15.42,0.0100
2782,15,155,15.34,0.0100
2783,7,57,15.24,0.0100
2784,8,67,15.01,0.0100
2785,15,133,15.09,0.0100
2786,20,159,15.09,0.0100
2787,0,8,14.92,0.0100
2788,26,247,15.12,0.0100
2789,15,162,15.07,0.0100
2790,14,171,15.11,0.0100
2791,18,159,15.18,0.0100
2792,17,149,15.20,0.0100
2793,6,43,15.11,0.0100
2794,23,263,15.29,0.0100
2795,7,60,15.21,0.0100
2796,16,154,15.27,0.0100
2797,4,39,15.12,0.0100
2798,6,48,15.06,0.0100
2799,14,129,15.00,0.0100
2800,6,60,14.96,0.0100
2801,10,115,14.73,0.0100
2802,5,57,14.72,0.0100
2803,4,43,14.59,0.0100
2804,14,139,14.43,0.0100
2805,0,6,14.28,0.0100
2806,13,106,14.30,0.0100
2807,23,233,14.28,0.0100
2808,15,130,14.07,0.0100
2809,27,318,14.22,0.0100
2810,7,72,14.10,0.0100
2811,14,123,14.15,0.0100
2812,2,34,13.92,0.0100
2813,10,91,13.86,0.0100
2814,13,112,13.79,0.0100
2815,7,61,13.66,0.0100
2816,5,54,13.61,0.0100
2817,19,160,13.50,0.0100
2818,5,62,13.37,0.0100
2819,27,280,13.44,0.0100
2820,17,163,13.41,0.0100
2821,15,137,13.53,0.0100
2822,11,86,13.47,0.0100
2823,4,32,13.34,0.0100
2824,25,235,13.46,0.0100
2825,9,78,13.50,0.0100
2826,11,117,13.54,0.0100
2827,12,115,13.53,0.0100
2828,20,217,13.55,0.0100
2829,3,29,13.55,0.0100
2830,19,199,13.66,0.0100
2831,14,136,13.66,0.0100
2832,14,138,13.56,0.0100
2833,17,144,13.62,0.0100
2834,15,149,13.57,0.0100
2835,1,20,13.43,0.0100
2836,4,41,13.39,0.0100
2837,18,186,13.32,0.0100
2838,9,120,13.35,0.0100
2839,12,95,13.25,0.0100
2840,18,183,13.31,0.0100
2841,13,130,13.40,0.0100
2842,10,116,13.31,0.0100
2843,2,17,13.17,0.0100
2844,13,126,13.08,0.0100
2845,15,138,13.01,0.0100
2846,5,57,12.92,0.0100
2847,15,157,13.00,0.0100
2848,19,223,13.00,0.0100
2849,23,186,13.12,0.0100
2850,19,189,13.14,0.0100
2851,14,147,13.15,0.0100
2852,20,161,13.15,0.0100
2853,14,120,13.07,0.0100
2854,17,123,13.18,0.0100
2855,22,221,13.21,0.0100
2856,24,239,13.43,0.0100
2857,10,88,13.42,0.0100
2858,20,199,13.50,0.0100
2859,18,172,13.63,0.0100
2860,25,246,13.66,0.0100
2861,25,250,13.87,0.0100
2862,15,140,13.82,0.0100
2863,17,184,13.72,0.0100
2864,0,4,13.50,0.0100
2865,19,205,13.54,0.0100
2866,4,47,13.38,0.0100
2867,4,31,13.24,0.0100
2868,8,89,13.27,0.0100
2869,2,20,12.97,0.0100
2870,12,114,13.04,0.0100
2871,16,157,13.10,0.0100
2872,7,52,12.90,0.0100
2873,27,208,13.02,0.0100
2874,5,44,13.01,0.0100
2875,15,140,12.94,0.0100
2876,23,183,13.03,0.0100
2877,15,160,13.04,0.0100
2878,14,171,13.05,0.0100
2879,23,229,13.10,0.0100
2880,19,218,13.26,0.0100
2881,20,171,13.33,0.0100
2882,7,70,13.25,0.0100
2883,8,75,13.26,0.0100
2884,17,177,13.35,0.0100
2885,10,71,13.30,0.0100
2886,30,274,13.40,0.0100
2887,7,54,13.47,0.0100
2888,18,179,13.39,0.0100
2889,21,226,13.45,0.0100
2890,6,78,13.37,0.0100
2891,1,15,13.20,0.0100
2892,23,220,13.26,0.0100
2893,13,131,13.33,0.0100
2894,17,154,13.27,0.0100
2895,17,202,13.37,0.0100
2896,9,66,13.30,0.0100
2897,18,148,13.44,0.0100
2898,4,39,13.42,0.0100
2899,20,172,13.48,0.0100
2900,21,209,13.63,0.0100
2901,6,69,13.59,0.0100
2902,5,40,13.59,0.0100
2903,3,30,13.58,0.0100
2904,12,128,13.56,0.0100
2905,14,134,13.70,0.0100
2906,12,126,13.69,0.0100
2907,33,314,13.79,0.0100
2908,15,140,13.79,0.0100
2909,5,48,13.57,0.0100
2910,2,25,13.52,0.0100
2911,8,75,13.46,0.0100
2912,17,145,13.61,0.0100
2913,19,209,13.70,0.0100
2914,17,157,13.74,0.0100
2915,23,210,13.90,0.0100
2916,4,43,13.89,0.0100
2917,4,31,13.74,0.0100
2918,17,143,13.86,0.0100
2919,18,137,13.77,0.0100
2920,2,22,13.62,0.0100
2921,16,137,13.63,0.0100
2922,15,132,13.67,0.0100
2923,15,131,13.78,0.0100
2924,15,143,13.68,0.0100
2925,19,222,13.78,0.0100
2926,14,145,13.81,0.0100
2927,24,280,13.93,0.0100
2928,11,107,13.84,0.0100
2929,0,4,13.81,0.0100
2930,17,173,13.79,0.0100
2931,9,81,13.74,0.0100
2932,0,4,13.60,0.0100
2933,17,126,13.60,0.0100
2934,21,220,13.66,0.0100
2935,12,115,13.77,0.0100
2936,0,4,13.73,0.0100
2937,20,173,13.75,0.0100
2938,0,4,13.66,0.0100
2939,16,189,13.70,0.0100
2940,25,235,13.77,0.0100
2941,23,229,13.87,0.0100
2942,0,4,13.77,0.0100
2943,15,183,13.90,0.0100
2944,19,189,13.96,0.0100
2945,18,156,13.99,0.0100
2946,6,63,14.00,0.0100
2947,12,92,13.97,0.0100
2948,18,213,13.96,0.0100
2949,17,165,13.90,0.0100
2950,19,192,13.90,0.0100
2951,23,240,13.99,0.0100
2952,25,237,14.04,0.0100
2953,15,129,14.05,0.0100
2954,23,201,14.11,0.0100
2955,1,9,13.90,0.0100
2956,11,149,13.77,0.0100
2957,8,79,13.75,0.0100
2958,17,132,13.72,0.0100
2959,15,128,13.69,0.0100
2960,10,76,13.54,0.0100
2961,17,147,13.46,0.0100
2962,8,76,13.39,0.0100
2963,14,129,13.36,0.0100
2964,3,25,13.39,0.0100
2965,9,98,13.29,0.0100
2966,2,13,13.27,0.0100
2967,14,140,13.37,0.0100
2968,28,313,13.57,0.0100
2969,8,67,13.63,0.0100
2970,11,92,13.62,0.0100
2971,16,183,13.62,0.0100
2972,8,106,13.63,0.0100
2973,21,213,13.57,0.0100
2974,15,140,13.67,0.0100
2975,10,111,13.62,0.0100
2976,3,40,13.42,0.0100
2977,23,249,13.50,0.0100
2978,25,233,13.61,0.0100
2979,21,213,13.59,0.0100
2980,7,56,13.47,0.0100
2981,25,271,13.52,0.0100
2982,0,14,13.45,0.0100
2983,27,273,13.64,0.0100
2984,6,74,13.53,0.0100
2985,4,31,13.47,0.0100
2986,23,275,13.40,0.0100
2987,9,86,13.42,0.0100
2988,3,50,13.27,0.0100
2989,16,166,13.22,0.0100
2990,23,261,13.39,0.0100
2991,23,263,13.61,0.0100
2992,11,103,13.49,0.0100
2993,6,37,13.42,0.0100
2994,9,99,13.34,0.0100
2995,25,263,13.42,0.0100
2996,15,161,13.48,0.0100
2997,21,200,13.51,0.0100
2998,7,92,13.54,0.0100
2999,2,40,13.36,0.0100
3000,17,141,13.32,0.0100
3001,10,73,13.36,0.0100
3002,7,48,13.38,0.0100
3003,21,206,13.56,0.0100
3004,18,199,13.62,0.0100
3005,11,98,13.59,0.0100
3006,9,94,13.56,0.0100
3007,3,31,13.26,0.0100
3008,12,123,13.23,0.0100
3009,7,68,13.25,0.0100
3010,6,63,13.29,0.0100
3011,1,12,13.22,0.0100
3012,26,237,13.31,0.0100
3013,11,121,13.23,0.0100
3014,17,178,13.23,0.0100
3015,17,193,13.17,0.0100
3016,18,223,13.31,0.0100
3017,24,239,13.51,0.0100
3018,3,34,13.37,0.0100
3019,12,99,13.31,0.0100
3020,11,89,13.40,0.0100
3021,14,132,13.38,0.0100
3022,12,92,13.35,0.0100
3023,11,114,13.31,0.0100
3024,17,206,13.33,0.0100
3025,5,36,13.19,0.0100
3026,7,74,13.12,0.0100
3027,0,8,12.88,0.0100
3028,7,86,12.84,0.0100
3029,12,101,12.96,0.0100
3030,5,60,12.84,0.0100
3031,19,169,12.94,0.0100
3032,7,59,13.01,0.0100
3033,12,122,12.96,0.0100
3034,14,129,12.89,0.0100
3035,15,135,12.92,0.0100
3036,9,63,13.01,0.0100
3037,3,31,12.84,0.0100
3038,15,116,12.99,0.0100
3039,13,105,12.96,0.0100
3040,9,122,12.80,0.0100
3041,24,255,12.81,0.0100
3042,8,81,12.89,0.0100
3043,11,112,12.85,0.0100
3044,11,97,12.77,0.0100
3045,3,29,12.62,0.0100
3046,9,92,12.65,0.0100
3047,10,94,12.63,0.0100
3048,9,109,12.54,0.0100
3049,16,176,12.53,0.0100
3050,14,113,12.48,0.0100
3051,20,197,12.45,0.0100
3052,3,31,12.23,0.0100
3053,17,162,12.25,0.0100
3054,16,144,12.18,0.0100
3055,25,272,12.42,0.0100
3056,13,101,12.44,0.0100
3057,19,223,12.55,0.0100
3058,23,273,12.61,0.0100
3059,8,70,12.54,0.0100
3060,21,268,12.65,0.0100
3061,27,277,12.75,0.0100
3062,19,162,12.86,0.0100
3063,9,105,12.81,0.0100
3064,14,136,12.92,0.0100
3065,21,191,13.04,0.0100
3066,23,221,13.25,0.0100
3067,10,109,13.21,0.0100
3068,9,69,13.02,0.0100
3069,29,300,13.23,0.0100
3070,16,173,13.28,0.0100
3071,30,301,13.42,0.0100
3072,24,208,13.58,0.0100
3073,12,105,13.49,0.0100
3074,23,263,13.57,0.0100
3075,12,132,13.59,0.0100
3076,19,193,13.75,0.0100
3077,12,120,13.64,0.0100
3078,19,186,13.58,0.0100
3079,21,223,13.58,0.0100
3080,24,222,13.75,0.0100
3081,27,278,13.77,0.0100
3082,15,151,13.92,0.0100
3083,9,71,13.74,0.0100
3084,3,34,13.71,0.0100
3085,8,101,13.75,0.0100
3086,12,98,13.64,0.0100
3087,20,185,13.75,0.0100
3088,14,169,13.86,0.0100
3089,15,125,13.85,0.0100
3090,9,96,13.71,0.0100
3091,17,178,13.65,0.0100
3092,29,246,13.83,0.0100
3093,17,173,13.94,0.0100
3094,14,137,13.99,0.0100
3095,11,127,13.85,0.0100
3096,16,153,13.86,0.0100
3097,20,210,13.85,0.0100
3098,5,56,13.83,0.0100
3099,11,147,13.92,0.0100
3100,17,202,13.92,0.0100
3101,20,239,14.02,0.0100
3102,10,88,14.05,0.0100
3103,4,45,13.88,0.0100
3104,12,133,13.82,0.0100
3105,13,123,13.84,0.0100
3106,6,77,13.81,0.0100
3107,10,117,13.88,0.0100
3108,24,262,14.00,0.0100
3109,21,216,14.14,0.0100
3110,7,69,14.15,0.0100
3111,11,116,14.25,0.0100
3112,5,34,14.04,0.0100
3113,1,10,13.94,0.0100
3114,6,67,13.83,0.0100
3115,7,75,13.73,0.0100
3116,13,100,13.68,0.0100
3117,17,163,13.61,0.0100
3118,15,158,13.73,0.0100
3119,12,115,13.73,0.0100
3120,24,228,13.86,0.0100
3121,21,199,13.93,0.0100
3122,19,160,14.00,0.0100
3123,2,26,13.91,0.0100
3124,12,137,13.86,0.0100
3125,9,73,13.90,0.0100
3126,28,305,14.11,0.0100
3127,1,8,14.12,0.0100
3128,38,347,14.43,0.0100
3129,6,57,14.37,0.0100
3130,2,24,14.34,0.0100
3131,11,68,14.26,0.0100
3132,2,25,14.21,0.0100
3133,17,162,14.26,0.0100
3134,15,185,14.27,0.0100
3135,10,81,14.22,0.0100
3136,5,69,14.18,0.0100
3137,24,274,14.39,0.0100
3138,11,107,14.35,0.0100
3139,21,173,14.43,0.0100
3140,27,245,14.61,0.0100
3141,7,81,14.44,0.0100
3142,3,38,14.39,0.0100
3143,22,234,14.50,0.0100
3144,11,133,14.50,0.0100
3145,22,218,14.69,0.0100
3146,18,180,14.78,0.0100
3147,13,147,14.81,0.0100
3148,11,91,14.83,0.0100
3149,26,250,14.93,0.0100
3150,14,131,14.93,0.0100
3151,21,184,14.94,0.0100
3152,21,179,15.12,0.0100
3153,22,187,15.17,0.0100
3154,11,115,15.12,0.0100
3155,7,82,14.94,0.0100
3156,20,250,15.01,0.0100
3157,9,93,14.91,0.0100
3158,13,146,14.81,0.0100
3159,15,157,14.88,0.0100
3160,14,158,14.81,0.0100
3161,19,205,14.73,0.0100
3162,7,78,14.61,0.0100
3163,31,365,14.83,0.0100
3164,19,188,14.88,0.0100
3165,4,50,14.71,0.0100
3166,17,148,14.65,0.0100
3167,30,309,14.85,0.0100
3168,26,276,15.02,0.0100
3169,8,99,14.81,0.0100
3170,12,96,14.77,0.0100
3171,18,165,14.65,0.0100
3172,12,105,14.53,0.0100
3173,22,274,14.63,0.0100
3174,2,19,14.42,0.0100
3175,26,243,14.56,0.0100
3176,1,19,14.38,0.0100
3177,8,66,14.34,0.0100
3178,2,22,14.17,0.0100
3179,9,72,14.05,0.0100
3180,16,131,13.97,0.0100
3181,12,97,13.82,0.0100
3182,2,20,13.69,0.0100
3183,11,123,13.71,0.0100
3184,21,218,13.89,0.0100
3185,2,14,13.83,0.0100
3186,26,242,13.97,0.0100
3187,8,88,13.85,0.0100
3188,24,299,13.95,0.0100
3189,13,166,13.93,0.0100
3190,5,53,13.89,0.0100
3191,17,201,13.89,0.0100
3192,8,90,13.68,0.0100
3193,1,23,13.52,0.0100
3194,18,150,13.56,0.0100
3195,22,247,13.67,0.0100
3196,5,62,13.56,0.0100
3197,13,108,13.49,0.0100
3198,2,23,13.46,0.0100
3199,18,159,13.53,0.0100
3200,21,212,13.57,0.0100
3201,26,316,13.63,0.0100
3202,11,93,13.64,0.0100
3203,19,223,13.79,0.0100
3204,10,92,13.77,0.0100
3205,10,95,13.74,0.0100
3206,16,133,13.84,0.0100
3207,12,113,13.86,0.0100
3208,4,48,13.66,0.0100
3209,18,194,13.63,0.0100
3210,9,73,13.65,0.0100
3211,14,127,13.68,0.0100
3212,5,46,13.68,0.0100
3213,7,43,13.74,0.0100
3214,21,229,13.89,0.0100
3215,21,217,14.03,0.0100
3216,8,78,13.98,0.0100
3217,12,112,13.93,0.0100
3218,11,104,13.89,0.0100
3219,16,157,13.93,0.0100
3220,14,135,13.83,0.0100
3221,19,203,13.81,0.0100
3222,21,203,13.83,0.0100
3223,5,52,13.86,0.0100
3224,25,232,13.99,0.0100
3225,17,184,14.07,0.0100
3226,14,128,13.93,0.0100
3227,9,93,14.01,0.0100
3228,21,209,13.84,0.0100
3229,19,187,13.97,0.0100
3230,11,85,14.06,0.0100
3231,9,75,14.04,0.0100
3232,18,175,14.20,0.0100
3233,8,145,14.11,0.0100
3234,19,147,14.15,0.0100
3235,24,240,14.29,0.0100
3236,0,8,14.24,0.0100
3237,13,115,14.13,0.0100
3238,28,249,14.30,0.0100
3239,7,67,14.16,0.0100
3240,21,221,14.10,0.0100
3241,7,80,14.10,0.0100
3242,14,173,14.21,0.0100
3243,15,196,14.14,0.0100
3244,7,63,14.10,0.0100
3245,9,74,13.97,0.0100
3246,11,114,13.90,0.0100
3247,11,115,13.88,0.0100
3248,10,95,13.87,0.0100
3249,23,205,13.84,0.0100
3250,4,46,13.74,0.0100
3251,3,33,13.56,0.0100
3252,16,156,13.51,0.0100
3253,17,150,13.46,0.0100
3254,10,95,13.45,0.0100
3255,15,171,13.53,0.0100
3256,19,226,13.52,0.0100
3257,12,129,13.55,0.0100
3258,5,67,13.47,0.0100
3259,13,147,13.45,0.0100
3260,17,181,13.48,0.0100
3261,17,159,13.46,0.0100
3262,9,115,13.48,0.0100
3263,5,55,13.22,0.0100
3264,15,181,13.18,0.0100
3265,9,97,13.23,0.0100
3266,19,212,13.25,0.0100
3267,29,289,13.24,0.0100
3268,18,200,13.16,0.0100
3269,14,146,13.22,0.0100
3270,2,16,13.12,0.0100
3271,14,154,13.08,0.0100
3272,8,71,13.04,0.0100
3273,8,92,12.90,0.0100
3274,24,271,13.12,0.0100
3275,8,76,12.94,0.0100
3276,10,101,13.03,0.0100
3277,5,52,13.00,0.0100
3278,20,247,13.18,0.0100
3279,15,180,13.24,0.0100
3280,11,103,13.19,0.0100
3281,34,386,13.41,0.0100
3282,11,113,13.50,0.0100
3283,14,143,13.53,0.0100
3284,13,137,13.45,0.0100
3285,4,38,13.47,0.0100
3286,24,243,13.45,0.0100
3287,10,109,13.47,0.0100
3288,5,49,13.28,0.0100
3289,11,129,13.26,0.0100
3290,15,149,13.36,0.0100
3291,10,113,13.29,0.0100
3292,4,44,13.25,0.0100
3293,3,21,13.27,0.0100
3294,14,149,13.23,0.0100
3295,16,145,13.17,0.0100
3296,8,102,13.20,0.0100
3297,7,54,13.14,0.0100
3298,18,160,13.30,0.0100
3299,12,151,13.24,0.0100
3300,19,211,13.22,0.0100
3301,15,154,13.11,0.0100
3302,29,267,13.29,0.0100
3303,17,189,13.27,0.0100
3304,20,230,13.37,0.0100
3305,15,167,13.42,0.0100
3306,25,212,13.51,0.0100
3307,17,146,13.56,0.0100
3308,20,186,13.72,0.0100
3309,13,153,13.67,0.0100
3310,4,42,13.62,0.0100
3311,18,213,13.66,0.0100
3312,22,222,13.83,0.0100
3313,21,217,13.97,0.0100
3314,3,32,13.79,0.0100
3315,14,130,13.72,0.0100
3316,18,162,13.82,0.0100
3317,11,122,13.81,0.0100
3318,2,36,13.72,0.0100
3319,21,187,13.77,0.0100
3320,7,66,13.70,0.0100
3321,9,75,13.60,0.0100
3322,13,114,13.52,0.0100
3323,15,116,13.62,0.0100
3324,9,73,13.46,0.0100
3325,10,79,13.39,0.0100
3326,5,61,13.30,0.0100
3327,16,171,13.37,0.0100
3328,21,205,13.37,0.0100
3329,14,157,13.32,0.0100
3330,11,108,13.32,0.0100
3331,13,153,13.36,0.0100
3332,5,65,13.23,0.0100
3333,12,109,13.27,0.0100
3334,18,153,13.26,0.0100
3335,27,217,13.29,0.0100
3336,16,127,13.45,0.0100
3337,14,114,13.46,0.0100
3338,6,83,13.24,0.0100
3339,11,95,13.28,0.0100
3340,4,35,13.11,0.0100
3341,21,196,13.25,0.0100
3342,15,134,13.26,0.0100
3343,12,128,13.23,0.0100
3344,17,175,13.33,0.0100
3345,21,181,13.45,0.0100
3346,1,14,13.35,0.0100
3347,2,33,13.26,0.0100
3348,13,125,13.29,0.0100
3349,15,169,13.21,0.0100
3350,15,140,13.32,0.0100
3351,13,132,13.42,0.0100
3352,19,204,13.45,0.0100
3353,5,49,13.33,0.0100
3354,18,168,13.41,0.0100
3355,15,155,13.41,0.0100
3356,21,195,13.43,0.0100
3357,28,302,13.59,0.0100
3358,15,149,13.69,0.0100
3359,18,173,13.74,0.0100
3360,23,215,13.80,0.0100
3361,19,256,13.82,0.0100
3362,9,84,13.82,0.0100
3363,19,164,13.96,0.0100
3364,27,274,14.08,0.0100
3365,22,200,14.21,0.0100
3366,13,153,14.15,0.0100
3367,2,23,13.88,0.0100
3368,17,146,13.87,0.0100
3369,21,190,13.94,0.0100
3370,15,168,14.07,0.0100
3371,12,96,14.05,0.0100
3372,22,237,14.19,0.0100
3373,27,288,14.38,0.0100
3374,8,79,14.22,0.0100
3375,14,131,14.28,0.0100
3376,12,106,14.30,0.0100
3377,13,120,14.38,0.0100
3378,14,146,14.32,0.0100
3379,16,160,14.33,0.0100
3380,23,261,14.45,0.0100
3381,27,267,14.38,0.0100
3382,15,125,14.42,0.0100
3383,10,104,14.38,0.0100
3384,16,167,14.41,0.0100
3385,3,45,14.40,0.0100
3386,10,90,14.26,0.0100
3387,25,253,14.41,0.0100
3388,7,69,14.43,0.0100
3389,14,141,14.46,0.0100
3390,15,145,14.46,0.0100
3391,1,17,14.37,0.0100
3392,1,21,14.34,0.0100
3393,19,191,14.50,0.0100
3394,9,113,14.45,0.0100
3395,10,106,14.39,0.0100
3396,11,120,14.42,0.0100
3397,15,148,14.50,0.0100
3398,11,116,14.43,0.0100
3399,17,163,14.48,0.0100
3400,23,241,14.52,0.0100
3401,19,148,14.56,0.0100
3402,16,136,14.43,0.0100
3403,7,48,14.33,0.0100
3404,30,263,14.43,0.0100
3405,10,101,14.38,0.0100
3406,11,115,14.24,0.0100
3407,3,27,14.10,0.0100
3408,10,121,14.00,0.0100
3409,8,107,13.95,0.0100
3410,10,105,14.01,0.0100
3411,5,49,13.88,0.0100
3412,21,230,13.87,0.0100
3413,3,38,13.69,0.0100
3414,8,113,13.74,0.0100
3415,7,60,13.67,0.0100
3416,3,34,13.52,0.0100
3417,18,167,13.59,0.0100
3418,14,137,13.71,0.0100
3419,27,282,13.77,0.0100
3420,20,173,13.90,0.0100
3421,1,13,13.82,0.0100
3422,19,218,13.88,0.0100
3423,5,43,13.78,0.0100
3424,6,57,13.75,0.0100
3425,32,354,13.97,0.0100
3426,4,54,13.96,0.0100
3427,27,278,14.07,0.0100
3428,3,37,13.89,0.0100
3429,1,15,13.76,0.0100
3430,12,124,13.77,0.0100
3431,1,18,13.65,0.0100
3432,5,35,13.65,0.0100
3433,5,61,13.58,0.0100
3434,3,28,13.43,0.0100
3435,6,50,13.22,0.0100
3436,25,287,13.31,0.0100
3437,5,52,13.22,0.0100
3438,23,223,13.39,0.0100
3439,11,98,13.39,0.0100
3440,20,204,13.55,0.0100
3441,32,317,13.66,0.0100
3442,25,273,13.76,0.0100
3443,1,17,13.65,0.0100
3444,10,113,13.58,0.0100
3445,16,202,13.53,0.0100
3446,3,37,13.55,0.0100
3447,5,51,13.58,0.0100
3448,23,257,13.68,0.0100
3449,25,253,13.78,0.0100
3450,7,83,13.70,0.0100
3451,8,95,13.65,0.0100
3452,0,4,13.46,0.0100
3453,16,129,13.57,0.0100
3454,15,161,13.54,0.0100
3455,13,143,13.52,0.0100
3456,12,99,13.43,0.0100
3457,19,165,13.34,0.0100
3458,17,183,13.36,0.0100
3459,18,186,13.36,0.0100
3460,15,152,13.28,0.0100
3461,5,37,13.14,0.0100
3462,5,60,13.10,0.0100
3463,16,165,13.07,0.0100
3464,14,138,12.94,0.0100
3465,11,88,12.83,0.0100
3466,10,76,12.80,0.0100
3467,19,165,12.97,0.0100
3468,10,71,12.90,0.0100
3469,20,205,12.89,0.0100
3470,10,92,12.84,0.0100
3471,15,153,12.87,0.0100
3472,17,192,12.82,0.0100
3473,17,147,12.72,0.0100
3474,9,101,12.73,0.0100
3475,19,128,12.78,0.0100
3476,10,78,12.76,0.0100
3477,13,124,12.76,0.0100
3478,16,129,12.78,0.0100
3479,19,205,12.81,0.0100
3480,10,95,12.68,0.0100
3481,11,94,12.52,0.0100
3482,6,59,12.43,0.0100
3483,11,108,12.44,0.0100
3484,12,133,12.40,0.0100
3485,9,107,12.46,0.0100
3486,6,66,12.42,0.0100
3487,7,80,12.24,0.0100
3488,2,36,12.19,0.0100
3489,21,214,12.26,0.0100
3490,17,166,12.28,0.0100
3491,8,65,12.35,0.0100
3492,16,170,12.50,0.0100
3493,26,236,12.57,0.0100
3494,7,62,12.55,0.0100
3495,6,67,12.51,0.0100
3496,23,241,12.63,0.0100
3497,11,113,12.59,0.0100
3498,2,29,12.50,0.0100
3499,20,231,12.53,0.0100
3500,23,197,12.53,0.0100
3501,15,160,12.49,0.0100
3502,21,185,12.54,0.0100
3503,27,272,12.74,0.0100
3504,25,280,12.69,0.0100
3505,5,61,12.64,0.0100
3506,12,116,12.65,0.0100
3507,7,58,12.69,0.0100
3508,12,136,12.71,0.0100
3509,5,54,12.68,0.0100
3510,13,147,12.71,0.0100
3511,8,68,12.74,0.0100
3512,1,10,12.54,0.0100
3513,6,53,12.57,0.0100
3514,10,95,12.59,0.0100
3515,11,107,12.63,0.0100
3516,21,204,12.81,0.0100
3517,9,89,12.72,0.0100
3518,12,112,12.70,0.0100
3519,8,91,12.51,0.0100
3520,24,266,12.55,0.0100
3521,19,163,12.73,0.0100
3522,5,58,12.59,0.0100
3523,8,82,12.62,0.0100
3524,14,142,12.70,0.0100
3525,5,69,12.43,0.0100
3526,22,216,12.61,0.0100
3527,25,229,12.59,0.0100
3528,9,103,12.65,0.0100
3529,0,6,12.64,0.0100
3530,19,171,12.71,0.0100
3531,20,195,12.90,0.0100
3532,9,91,12.94,0.0100
3533,9,81,12.98,0.0100
3534,26,264,13.21,0.0100
3535,11,119,13.26,0.0100
3536,21,192,13.22,0.0100
3537,7,81,13.24,0.0100
3538,31,316,13.32,0.0100
3539,13,138,13.34,0.0100
3540,8,97,13.22,0.0100
3541,26,229,13.16,0.0100
3542,23,234,13.14,0.0100
3543,16,164,13.29,0.0100
3544,4,61,13.23,0.0100
3545,19,187,13.26,0.0100
3546,27,270,13.50,0.0100
3547,2,22,13.47,0.0100
3548,9,80,13.33,0.0100
3549,7,85,13.15,0.0100
3550,10,81,13.18,0.0100
3551,14,134,13.24,0.0100
3552,20,231,13.44,0.0100
3553,8,85,13.36,0.0100
