Episode,Score,Steps,AvgScore,Epsilon,QStates
786,0,14,0.18,0.9243,1597
787,0,13,0.18,0.9242,1597
788,0,22,0.17,0.9241,1598
789,0,6,0.17,0.9240,1598
790,0,8,0.17,0.9239,1598
791,1,13,0.18,0.9239,1600
792,0,25,0.18,0.9238,1601
793,0,22,0.17,0.9237,1602
794,1,15,0.18,0.9236,1602
795,0,18,0.17,0.9235,1603
796,0,13,0.17,0.9234,1603
797,0,27,0.17,0.9233,1603
798,1,38,0.17,0.9232,1606
799,0,9,0.17,0.9231,1608
800,0,16,0.17,0.9230,1611
801,0,15,0.17,0.9229,1613
802,0,25,0.17,0.9228,1613
803,2,28,0.19,0.9227,1618
804,0,17,0.19,0.9227,1619
805,1,28,0.20,0.9226,1619
806,0,25,0.20,0.9225,1620
807,0,10,0.20,0.9224,1621
808,1,26,0.21,0.9223,1622
809,0,13,0.21,0.9222,1622
810,0,29,0.21,0.9221,1622
811,0,10,0.21,0.9220,1622
812,0,6,0.21,0.9219,1622
813,0,7,0.21,0.9218,1622
814,0,24,0.21,0.9217,1622
815,0,35,0.21,0.9216,1622
816,1,25,0.22,0.9215,1623
817,0,6,0.22,0.9215,1623
818,0,7,0.22,0.9214,1623
819,0,16,0.22,0.9213,1624
820,0,17,0.22,0.9212,1625
821,0,7,0.22,0.9211,1625
822,0,48,0.21,0.9210,1627
823,1,26,0.22,0.9209,1630
824,1,49,0.23,0.9208,1635
825,0,29,0.23,0.9207,1637
826,0,7,0.23,0.9206,1637
827,0,15,0.23,0.9205,1637
828,0,23,0.23,0.9204,1639
829,0,18,0.23,0.9203,1639
830,0,11,0.23,0.9203,1639
831,0,19,0.23,0.9202,1639
832,0,35,0.23,0.9201,1641
833,0,16,0.22,0.9200,1641
834,0,9,0.22,0.9199,1641
835,0,6,0.22,0.9198,1641
836,0,28,0.22,0.9197,1648
837,0,28,0.22,0.9196,1654
838,1,34,0.22,0.9195,1655
839,0,61,0.22,0.9194,1656
840,0,15,0.22,0.9193,1657
841,0,9,0.21,0.9192,1657
842,0,15,0.20,0.9192,1658
843,0,25,0.19,0.9191,1658
844,0,29,0.19,0.9190,1658
845,0,12,0.19,0.9189,1658
846,0,20,0.19,0.9188,1658
847,0,29,0.19,0.9187,1658
848,0,13,0.19,0.9186,1658
849,1,25,0.20,0.9185,1659
850,0,20,0.20,0.9184,1663
851,0,13,0.20,0.9183,1663
852,0,16,0.20,0.9182,1663
853,0,15,0.20,0.9181,1666
854,0,10,0.20,0.9180,1666
855,0,7,0.20,0.9180,1666
856,1,21,0.21,0.9179,1667
857,0,16,0.20,0.9178,1667
858,0,5,0.20,0.9177,1668
859,1,33,0.21,0.9176,1668
860,0,8,0.20,0.9175,1668
861,0,12,0.20,0.9174,1668
862,0,24,0.20,0.9173,1671
863,0,13,0.20,0.9172,1671
864,0,16,0.20,0.9171,1671
865,0,9,0.20,0.9170,1672
866,0,19,0.20,0.9169,1672
867,1,32,0.21,0.9169,1673
868,1,17,0.22,0.9168,1676
869,0,9,0.22,0.9167,1676
870,0,35,0.22,0.9166,1677
871,0,30,0.22,0.9165,1679
872,0,23,0.21,0.9164,1679
873,0,6,0.21,0.9163,1679
874,0,50,0.21,0.9162,1680
875,0,18,0.20,0.9161,1681
876,0,9,0.19,0.9160,1681
877,0,15,0.18,0.9159,1681
878,0,8,0.17,0.9158,1681
879,0,12,0.17,0.9158,1681
880,1,24,0.17,0.9157,1682
881,1,13,0.18,0.9156,1683
882,0,14,0.18,0.9155,1683
883,0,17,0.18,0.9154,1683
884,0,15,0.18,0.9153,1684
885,0,8,0.18,0.9152,1684
886,1,29,0.19,0.9151,1687
887,3,56,0.22,0.9150,1691
888,0,6,0.22,0.9149,1691
889,0,20,0.22,0.9148,1691
890,0,15,0.22,0.9148,1691
891,0,33,0.21,0.9147,1693
892,0,7,0.21,0.9146,1693
893,0,6,0.21,0.9145,1693
894,0,15,0.20,0.9144,1693
895,1,67,0.21,0.9143,1696
896,0,9,0.21,0.9142,1697
897,1,25,0.22,0.9141,1698
898,0,15,0.21,0.9140,1700
899,0,43,0.21,0.9139,1700
900,0,13,0.21,0.9138,1700
901,1,21,0.22,0.9137,1702
902,0,7,0.22,0.9137,1702
903,0,20,0.20,0.9136,1702
904,0,16,0.20,0.9135,1703
905,0,15,0.19,0.9134,1703
906,0,12,0.19,0.9133,1703
907,0,15,0.19,0.9132,1704
908,0,19,0.18,0.9131,1704
909,0,11,0.18,0.9130,1705
910,0,20,0.18,0.9129,1705
911,0,9,0.18,0.9128,1705
912,0,13,0.18,0.9127,1706
913,1,26,0.19,0.9126,1707
914,0,11,0.19,0.9126,1708
915,1,10,0.20,0.9125,1710
916,0,18,0.19,0.9124,1710
917,0,23,0.19,0.9123,1711
918,0,35,0.19,0.9122,1712
919,0,37,0.19,0.9121,1712
920,0,18,0.19,0.9120,1714
921,0,33,0.19,0.9119,1715
922,0,14,0.19,0.9118,1716
923,1,11,0.19,0.9117,1717
924,0,22,0.18,0.9116,1717
925,0,19,0.18,0.9116,1719
926,0,7,0.18,0.9115,1719
927,0,53,0.18,0.9114,1720
928,0,54,0.18,0.9113,1722
929,0,9,0.18,0.9112,1723
930,0,8,0.18,0.9111,1723
931,0,15,0.18,0.9110,1723
932,0,9,0.18,0.9109,1723
933,0,37,0.18,0.9108,1728
934,2,44,0.20,0.9107,1728
935,0,20,0.20,0.9106,1728
936,0,11,0.20,0.9106,1729
937,0,38,0.20,0.9105,1729
938,1,12,0.20,0.9104,1729
939,0,7,0.20,0.9103,1729
940,0,22,0.20,0.9102,1729
941,0,26,0.20,0.9101,1729
942,0,6,0.20,0.9100,1729
943,0,19,0.20,0.9099,1730
944,0,9,0.20,0.9098,1730
945,0,19,0.20,0.9097,1730
946,0,14,0.20,0.9096,1730
947,0,21,0.20,0.9096,1731
948,0,13,0.20,0.9095,1731
949,0,21,0.19,0.9094,1732
950,0,24,0.19,0.9093,1732
951,2,38,0.21,0.9092,1735
952,0,7,0.21,0.9091,1735
953,1,34,0.22,0.9090,1737
954,0,33,0.22,0.9089,1737
955,0,32,0.22,0.9088,1737
956,0,7,0.21,0.9087,1737
957,0,44,0.21,0.9086,1737
958,0,7,0.21,0.9086,1738
959,0,25,0.20,0.9085,1739
960,0,16,0.20,0.9084,1740
961,1,16,0.21,0.9083,1741
962,2,10,0.23,0.9082,1742
963,0,20,0.23,0.9081,1744
964,0,26,0.23,0.9080,1744
965,0,34,0.23,0.9079,1744
966,0,8,0.23,0.9078,1744
967,0,27,0.22,0.9077,1744
968,0,22,0.21,0.9076,1744
969,0,29,0.21,0.9076,1744
970,0,25,0.21,0.9075,1745
971,2,37,0.23,0.9074,1747
972,0,34,0.23,0.9073,1748
973,0,50,0.23,0.9072,1748
974,0,14,0.23,0.9071,1748
975,0,38,0.23,0.9070,1748
976,0,11,0.23,0.9069,1748
977,0,26,0.23,0.9068,1748
978,0,25,0.23,0.9067,1748
979,1,27,0.24,0.9066,1750
980,0,20,0.23,0.9066,1752
981,0,54,0.22,0.9065,1753
982,0,18,0.22,0.9064,1754
983,0,13,0.22,0.9063,1754
984,0,51,0.22,0.9062,1755
985,0,7,0.22,0.9061,1755
986,0,22,0.21,0.9060,1755
987,0,31,0.18,0.9059,1755
988,0,9,0.18,0.9058,1755
989,0,8,0.18,0.9057,1755
990,0,8,0.18,0.9056,1755
991,0,27,0.18,0.9056,1755
992,0,16,0.18,0.9055,1755
993,0,24,0.18,0.9054,1756
994,0,11,0.18,0.9053,1756
995,0,25,0.17,0.9052,1762
996,0,45,0.17,0.9051,1762
997,0,18,0.16,0.9050,1764
998,0,14,0.16,0.9049,1764
999,0,10,0.16,0.9048,1764
1000,1,69,0.17,0.9047,1766
1001,0,13,0.16,0.9047,1766
1002,0,6,0.16,0.9046,1766
1003,1,29,0.17,0.9045,1767
1004,0,9,0.17,0.9044,1768
1005,1,89,0.18,0.9043,1783
1006,0,9,0.18,0.9042,1783
1007,0,29,0.18,0.9041,1783
1008,0,6,0.18,0.9040,1783
1009,1,20,0.19,0.9039,1788
1010,0,8,0.19,0.9038,1788
1011,0,66,0.19,0.9037,1788
1012,0,21,0.19,0.9037,1789
1013,0,30,0.18,0.9036,1790
1014,0,13,0.18,0.9035,1790
1015,0,55,0.17,0.9034,1791
1016,0,12,0.17,0.9033,1791
1017,0,7,0.17,0.9032,1791
1018,1,16,0.18,0.9031,1792
1019,1,19,0.19,0.9030,1793
1020,1,26,0.20,0.9029,1795
1021,0,13,0.20,0.9028,1797
1022,0,8,0.20,0.9028,1799
1023,0,16,0.19,0.9027,1800
1024,0,21,0.19,0.9026,1800
1025,0,31,0.19,0.9025,1803
1026,0,9,0.19,0.9024,1803
1027,0,22,0.19,0.9023,1806
1028,0,67,0.19,0.9022,1807
1029,1,6,0.20,0.9021,1808
1030,0,15,0.20,0.9020,1808
1031,0,23,0.20,0.9019,1809
1032,1,18,0.21,0.9019,1810
1033,0,9,0.21,0.9018,1810
1034,0,11,0.19,0.9017,1810
1035,0,7,0.19,0.9016,1810
1036,0,7,0.19,0.9015,1811
1037,0,12,0.19,0.9014,1811
1038,0,16,0.18,0.9013,1811
1039,1,21,0.19,0.9012,1815
1040,0,12,0.19,0.9011,1815
1041,0,19,0.19,0.9010,1815
1042,0,54,0.19,0.9010,1816
1043,1,30,0.20,0.9009,1819
1044,0,16,0.20,0.9008,1820
1045,0,6,0.20,0.9007,1820
1046,0,25,0.20,0.9006,1821
1047,0,33,0.20,0.9005,1825
1048,1,19,0.21,0.9004,1826
1049,0,24,0.21,0.9003,1826
1050,0,27,0.21,0.9002,1827
1051,0,18,0.19,0.9001,1827
1052,0,18,0.19,0.9000,1827
1053,0,11,0.18,0.9000,1827
1054,0,6,0.18,0.8999,1827
1055,1,16,0.19,0.8998,1827
1056,0,17,0.19,0.8997,1827
1057,0,7,0.19,0.8996,1828
1058,0,12,0.19,0.8995,1829
1059,0,8,0.19,0.8994,1829
1060,0,11,0.19,0.8993,1829
1061,0,16,0.18,0.8992,1829
1062,1,9,0.17,0.8992,1829
1063,0,33,0.17,0.8991,1829
1064,2,55,0.19,0.8990,1832
1065,0,67,0.19,0.8989,1832
1066,0,45,0.19,0.8988,1833
1067,0,8,0.19,0.8987,1833
1068,0,19,0.19,0.8986,1833
1069,0,9,0.19,0.8985,1833
1070,0,69,0.19,0.8984,1833
1071,0,17,0.17,0.8983,1833
1072,0,6,0.17,0.8983,1834
1073,2,68,0.19,0.8982,1840
1074,0,7,0.19,0.8981,1840
1075,1,14,0.20,0.8980,1840
1076,0,28,0.20,0.8979,1842
1077,0,7,0.20,0.8978,1843
1078,0,19,0.20,0.8977,1844
1079,0,13,0.19,0.8976,1844
1080,0,17,0.19,0.8975,1844
1081,0,8,0.19,0.8974,1844
1082,0,11,0.19,0.8974,1844
1083,0,10,0.19,0.8973,1845
1084,0,72,0.19,0.8972,1850
1085,1,16,0.20,0.8971,1851
1086,0,11,0.20,0.8970,1853
1087,1,34,0.21,0.8969,1854
1088,0,19,0.21,0.8968,1854
1089,0,13,0.21,0.8967,1854
1090,0,23,0.21,0.8966,1857
1091,0,12,0.21,0.8965,1857
1092,0,28,0.21,0.8965,1858
1093,1,8,0.22,0.8964,1858
1094,0,12,0.22,0.8963,1858
1095,0,6,0.22,0.8962,1858
1096,0,13,0.22,0.8961,1858
1097,0,17,0.22,0.8960,1858
1098,0,45,0.22,0.8959,1860
1099,0,31,0.22,0.8958,1861
1100,0,11,0.21,0.8957,1861
1101,0,19,0.21,0.8957,1861
1102,0,16,0.21,0.8956,1861
1103,1,15,0.21,0.8955,1861
1104,0,23,0.21,0.8954,1862
1105,0,19,0.20,0.8953,1862
1106,0,30,0.20,0.8952,1864
1107,1,13,0.21,0.8951,1865
1108,0,24,0.21,0.8950,1865
1109,0,26,0.20,0.8949,1865
1110,0,10,0.20,0.8948,1865
1111,0,9,0.20,0.8948,1865
1112,0,11,0.20,0.8947,1865
1113,0,25,0.20,0.8946,1867
1114,0,11,0.20,0.8945,1868
1115,0,11,0.20,0.8944,1868
1116,1,87,0.21,0.8943,1873
1117,0,8,0.21,0.8942,1873
1118,0,60,0.20,0.8941,1873
1119,0,7,0.19,0.8940,1873
1120,1,9,0.19,0.8939,1875
1121,0,12,0.19,0.8939,1875
1122,1,45,0.20,0.8938,1879
1123,0,27,0.20,0.8937,1879
1124,0,15,0.20,0.8936,1879
1125,0,21,0.20,0.8935,1881
1126,0,26,0.20,0.8934,1883
1127,0,13,0.20,0.8933,1883
1128,0,15,0.20,0.8932,1883
1129,0,9,0.19,0.8931,1883
1130,0,6,0.19,0.8931,1883
1131,0,34,0.19,0.8930,1884
1132,0,39,0.18,0.8929,1885
1133,0,20,0.18,0.8928,1885
1134,0,21,0.18,0.8927,1886
1135,1,20,0.19,0.8926,1886
1136,0,23,0.19,0.8925,1886
1137,1,10,0.20,0.8924,1888
1138,1,28,0.21,0.8923,1894
1139,0,23,0.20,0.8923,1895
1140,0,17,0.20,0.8922,1897
1141,0,13,0.20,0.8921,1897
1142,0,24,0.20,0.8920,1897
1143,0,11,0.19,0.8919,1897
1144,0,24,0.19,0.8918,1898
1145,0,22,0.19,0.8917,1898
1146,0,18,0.19,0.8916,1898
1147,0,54,0.19,0.8915,1899
1148,0,31,0.18,0.8915,1899
1149,1,15,0.19,0.8914,1901
1150,0,7,0.19,0.8913,1901
1151,0,10,0.19,0.8912,1902
1152,0,10,0.19,0.8911,1903
1153,0,13,0.19,0.8910,1903
1154,0,11,0.19,0.8909,1903
1155,1,28,0.19,0.8908,1904
1156,0,25,0.19,0.8907,1907
1157,0,33,0.19,0.8906,1907
1158,0,41,0.19,0.8906,1920
1159,0,7,0.19,0.8905,1920
1160,0,19,0.19,0.8904,1921
1161,0,7,0.19,0.8903,1921
1162,0,13,0.18,0.8902,1921
1163,1,8,0.19,0.8901,1923
1164,0,12,0.17,0.8900,1924
1165,0,52,0.17,0.8899,1924
1166,0,16,0.17,0.8898,1925
1167,1,9,0.18,0.8898,1925
1168,1,50,0.19,0.8897,1931
1169,1,38,0.20,0.8896,1932
1170,0,12,0.20,0.8895,1933
1171,0,7,0.20,0.8894,1933
1172,0,76,0.20,0.8893,1933
1173,0,9,0.18,0.8892,1933
1174,0,48,0.18,0.8891,1933
1175,0,13,0.17,0.8890,1935
1176,0,49,0.17,0.8890,1938
1177,2,21,0.19,0.8889,1941
1178,1,18,0.20,0.8888,1946
1179,0,11,0.20,0.8887,1946
1180,0,7,0.20,0.8886,1946
1181,0,28,0.20,0.8885,1946
1182,0,13,0.20,0.8884,1947
1183,0,52,0.20,0.8883,1947
1184,0,7,0.20,0.8882,1947
1185,1,21,0.20,0.8882,1947
1186,0,26,0.20,0.8881,1947
1187,1,26,0.20,0.8880,1947
1188,0,22,0.20,0.8879,1947
1189,1,17,0.21,0.8878,1947
1190,0,23,0.21,0.8877,1950
1191,1,32,0.22,0.8876,1953
1192,1,33,0.23,0.8875,1953
1193,0,10,0.22,0.8874,1953
1194,0,7,0.22,0.8874,1953
1195,1,29,0.23,0.8873,1957
1196,1,27,0.24,0.8872,1957
1197,0,7,0.24,0.8871,1957
1198,0,21,0.24,0.8870,1957
1199,0,11,0.24,0.8869,1959
1200,0,6,0.24,0.8868,1959
1201,0,19,0.24,0.8867,1959
1202,0,13,0.24,0.8866,1959
1203,0,22,0.23,0.8866,1961
1204,0,12,0.23,0.8865,1961
1205,0,9,0.23,0.8864,1961
1206,0,29,0.23,0.8863,1963
1207,1,12,0.23,0.8862,1964
1208,0,23,0.23,0.8861,1969
1209,0,23,0.23,0.8860,1969
1210,1,69,0.24,0.8859,1983
1211,0,28,0.24,0.8859,1984
1212,0,22,0.24,0.8858,1984
1213,0,21,0.24,0.8857,1984
1214,0,28,0.24,0.8856,1984
1215,0,12,0.24,0.8855,1984
1216,0,18,0.23,0.8854,1984
1217,0,6,0.23,0.8853,1984
1218,0,22,0.23,0.8852,1986
1219,0,20,0.23,0.8851,1987
1220,0,49,0.22,0.8851,1987
1221,0,15,0.22,0.8850,1987
1222,0,6,0.21,0.8849,1987
1223,0,24,0.21,0.8848,1987
1224,0,6,0.21,0.8847,1987
1225,0,37,0.21,0.8846,1988
1226,0,25,0.21,0.8845,1988
1227,1,9,0.22,0.8844,1989
1228,0,72,0.22,0.8843,1991
1229,0,32,0.22,0.8843,1992
1230,1,43,0.23,0.8842,1997
1231,0,6,0.23,0.8841,1997
1232,0,9,0.23,0.8840,1997
1233,2,35,0.25,0.8839,1998
1234,0,48,0.25,0.8838,1998
1235,0,12,0.24,0.8837,1998
1236,0,23,0.24,0.8836,1998
1237,0,39,0.23,0.8836,2001
1238,0,10,0.22,0.8835,2003
1239,1,10,0.23,0.8834,2004
1240,0,32,0.23,0.8833,2005
1241,0,14,0.23,0.8832,2005
1242,0,7,0.23,0.8831,2005
1243,1,55,0.24,0.8830,2008
1244,0,22,0.24,0.8829,2009
1245,0,24,0.24,0.8828,2009
1246,0,37,0.24,0.8828,2010
1247,1,46,0.25,0.8827,2010
1248,0,12,0.25,0.8826,2010
1249,1,45,0.25,0.8825,2010
1250,0,45,0.25,0.8824,2011
1251,0,43,0.25,0.8823,2019
1252,0,9,0.25,0.8822,2019
1253,0,6,0.25,0.8821,2019
1254,0,11,0.25,0.8821,2019
1255,0,8,0.24,0.8820,2019
1256,0,17,0.24,0.8819,2020
1257,0,7,0.24,0.8818,2020
1258,0,14,0.24,0.8817,2020
1259,0,14,0.24,0.8816,2020
1260,0,11,0.24,0.8815,2020
1261,0,6,0.24,0.8814,2020
1262,1,40,0.25,0.8813,2020
1263,0,9,0.24,0.8813,2020
1264,0,10,0.24,0.8812,2020
1265,0,14,0.24,0.8811,2020
1266,1,62,0.25,0.8810,2021
1267,0,25,0.24,0.8809,2023
1268,0,39,0.23,0.8808,2024
1269,0,19,0.22,0.8807,2026
1270,0,27,0.22,0.8806,2027
1271,0,10,0.22,0.8806,2027
1272,2,49,0.24,0.8805,2028
1273,0,12,0.24,0.8804,2029
1274,1,29,0.25,0.8803,2031
1275,0,27,0.25,0.8802,2031
1276,0,6,0.25,0.8801,2032
1277,0,11,0.23,0.8800,2032
1278,0,6,0.22,0.8799,2032
1279,3,54,0.25,0.8798,2034
1280,0,55,0.25,0.8798,2037
1281,1,27,0.26,0.8797,2039
1282,0,5,0.26,0.8796,2039
1283,0,16,0.26,0.8795,2039
1284,1,60,0.27,0.8794,2039
1285,0,25,0.26,0.8793,2042
1286,1,11,0.27,0.8792,2042
1287,1,68,0.27,0.8791,2045
1288,1,16,0.28,0.8791,2049
1289,0,22,0.27,0.8790,2049
1290,0,14,0.27,0.8789,2051
1291,0,36,0.26,0.8788,2052
1292,0,18,0.25,0.8787,2052
1293,0,10,0.25,0.8786,2052
1294,0,10,0.25,0.8785,2052
1295,0,9,0.24,0.8784,2052
1296,0,52,0.23,0.8784,2058
1297,0,22,0.23,0.8783,2060
1298,0,6,0.23,0.8782,2060
1299,0,23,0.23,0.8781,2060
1300,0,7,0.23,0.8780,2060
1301,0,7,0.23,0.8779,2060
1302,0,38,0.23,0.8778,2061
1303,0,21,0.23,0.8777,2061
1304,0,11,0.23,0.8777,2063
1305,0,101,0.23,0.8776,2068
1306,0,6,0.23,0.8775,2068
1307,0,6,0.22,0.8774,2068
1308,0,16,0.22,0.8773,2068
1309,0,9,0.22,0.8772,2068
1310,0,19,0.21,0.8771,2068
1311,0,18,0.21,0.8770,2069
1312,0,17,0.21,0.8769,2070
1313,0,38,0.21,0.8769,2072
1314,1,8,0.22,0.8768,2072
1315,0,18,0.22,0.8767,2072
1316,0,22,0.22,0.8766,2072
1317,0,8,0.22,0.8765,2072
1318,0,8,0.22,0.8764,2072
1319,0,55,0.22,0.8763,2076
1320,1,26,0.23,0.8762,2076
1321,0,39,0.23,0.8762,2077
1322,0,50,0.23,0.8761,2080
1323,0,13,0.23,0.8760,2080
1324,0,31,0.23,0.8759,2083
1325,0,21,0.23,0.8758,2083
1326,0,7,0.23,0.8757,2083
1327,0,10,0.22,0.8756,2083
1328,0,14,0.22,0.8755,2083
1329,0,30,0.22,0.8755,2084
1330,1,21,0.22,0.8754,2084
1331,1,34,0.23,0.8753,2087
1332,0,49,0.23,0.8752,2091
1333,2,22,0.23,0.8751,2092
1334,0,21,0.23,0.8750,2093
1335,0,33,0.23,0.8749,2095
1336,0,18,0.23,0.8748,2096
1337,0,7,0.23,0.8748,2096
1338,0,35,0.23,0.8747,2100
1339,0,8,0.22,0.8746,2100
1340,0,9,0.22,0.8745,2100
1341,1,28,0.23,0.8744,2105
1342,0,16,0.23,0.8743,2105
1343,1,8,0.23,0.8742,2106
1344,0,27,0.23,0.8741,2106
1345,0,18,0.23,0.8741,2106
1346,0,39,0.23,0.8740,2108
1347,1,5,0.23,0.8739,2108
1348,0,10,0.23,0.8738,2108
1349,0,11,0.22,0.8737,2108
1350,0,29,0.22,0.8736,2108
1351,0,9,0.22,0.8735,2108
1352,0,8,0.22,0.8734,2108
1353,1,29,0.23,0.8734,2111
1354,0,9,0.23,0.8733,2111
1355,0,46,0.23,0.8732,2116
1356,0,54,0.23,0.8731,2116
1357,0,7,0.23,0.8730,2116
1358,0,33,0.23,0.8729,2120
1359,2,55,0.25,0.8728,2130
1360,1,44,0.26,0.8727,2134
1361,0,8,0.26,0.8727,2134
1362,0,31,0.25,0.8726,2134
1363,0,31,0.25,0.8725,2137
1364,0,29,0.25,0.8724,2140
1365,0,11,0.25,0.8723,2141
1366,0,43,0.24,0.8722,2141
1367,0,12,0.24,0.8721,2141
1368,0,54,0.24,0.8721,2147
1369,2,34,0.26,0.8720,2149
1370,0,23,0.26,0.8719,2149
1371,0,14,0.26,0.8718,2149
1372,0,19,0.24,0.8717,2150
1373,0,20,0.24,0.8716,2151
1374,1,70,0.24,0.8715,2164
1375,0,9,0.24,0.8714,2164
1376,0,32,0.24,0.8714,2164
1377,0,18,0.24,0.8713,2164
1378,0,13,0.24,0.8712,2164
1379,0,9,0.21,0.8711,2164
1380,0,5,0.21,0.8710,2164
1381,0,13,0.20,0.8709,2164
1382,0,20,0.20,0.8708,2166
1383,0,16,0.20,0.8707,2168
1384,0,11,0.19,0.8707,2169
1385,1,41,0.20,0.8706,2172
1386,0,33,0.19,0.8705,2172
1387,0,8,0.18,0.8704,2172
1388,1,60,0.18,0.8703,2175
1389,1,36,0.19,0.8702,2178
1390,0,15,0.19,0.8701,2179
1391,0,16,0.19,0.8700,2180
1392,1,20,0.20,0.8700,2181
1393,0,63,0.20,0.8699,2181
1394,1,15,0.21,0.8698,2181
1395,0,29,0.21,0.8697,2183
1396,0,7,0.21,0.8696,2184
1397,0,47,0.21,0.8695,2188
1398,1,25,0.22,0.8694,2192
1399,0,7,0.22,0.8694,2192
1400,1,34,0.23,0.8693,2192
1401,0,8,0.23,0.8692,2193
1402,0,11,0.23,0.8691,2193
1403,0,23,0.23,0.8690,2194
1404,0,39,0.23,0.8689,2194
1405,0,33,0.23,0.8688,2195
1406,0,29,0.23,0.8687,2196
1407,1,11,0.24,0.8687,2196
1408,1,37,0.25,0.8686,2196
1409,0,13,0.25,0.8685,2196
1410,0,14,0.25,0.8684,2196
1411,0,26,0.25,0.8683,2198
1412,0,20,0.25,0.8682,2198
1413,1,26,0.26,0.8681,2199
1414,1,30,0.26,0.8680,2199
1415,0,29,0.26,0.8680,2203
1416,0,15,0.26,0.8679,2203
1417,0,15,0.26,0.8678,2203
1418,0,23,0.26,0.8677,2206
1419,0,32,0.26,0.8676,2206
1420,1,21,0.26,0.8675,2210
1421,0,12,0.26,0.8674,2210
1422,0,6,0.26,0.8674,2210
1423,0,36,0.26,0.8673,2210
1424,1,31,0.27,0.8672,2212
1425,0,20,0.27,0.8671,2214
1426,0,6,0.27,0.8670,2214
1427,0,36,0.27,0.8669,2215
1428,0,27,0.27,0.8668,2216
1429,0,34,0.27,0.8667,2216
1430,0,48,0.26,0.8667,2221
1431,0,14,0.25,0.8666,2221
1432,0,18,0.25,0.8665,2222
1433,0,13,0.23,0.8664,2222
1434,0,19,0.23,0.8663,2222
1435,0,37,0.23,0.8662,2223
1436,0,56,0.23,0.8661,2225
1437,0,38,0.23,0.8661,2225
1438,1,12,0.24,0.8660,2226
1439,0,19,0.24,0.8659,2227
1440,0,18,0.24,0.8658,2227
1441,0,6,0.23,0.8657,2227
1442,0,10,0.23,0.8656,2227
1443,0,8,0.22,0.8655,2227
1444,0,13,0.22,0.8654,2229
1445,0,48,0.22,0.8654,2232
1446,1,15,0.23,0.8653,2232
1447,0,57,0.22,0.8652,2232
1448,1,24,0.23,0.8651,2233
1449,0,28,0.23,0.8650,2234
1450,0,6,0.23,0.8649,2234
1451,0,20,0.23,0.8648,2234
1452,0,25,0.23,0.8648,2234
1453,1,26,0.23,0.8647,2234
1454,0,29,0.23,0.8646,2234
1455,0,7,0.23,0.8645,2234
1456,0,6,0.23,0.8644,2235
1457,0,30,0.23,0.8643,2235
1458,1,49,0.24,0.8642,2237
1459,0,29,0.22,0.8642,2237
1460,0,40,0.21,0.8641,2237
1461,0,38,0.21,0.8640,2237
1462,0,9,0.21,0.8639,2238
1463,0,7,0.21,0.8638,2238
1464,0,9,0.21,0.8637,2239
1465,0,13,0.21,0.8636,2239
1466,0,20,0.21,0.8635,2240
1467,0,19,0.21,0.8635,2241
1468,0,15,0.21,0.8634,2241
1469,0,21,0.19,0.8633,2241
1470,1,28,0.20,0.8632,2243
1471,0,5,0.20,0.8631,2243
1472,0,15,0.20,0.8630,2243
1473,0,17,0.20,0.8629,2243
1474,0,19,0.19,0.8629,2243
1475,0,7,0.19,0.8628,2243
1476,0,24,0.19,0.8627,2243
1477,0,8,0.19,0.8626,2243
1478,0,6,0.19,0.8625,2243
1479,0,12,0.19,0.8624,2243
1480,0,26,0.19,0.8623,2243
1481,0,33,0.19,0.8623,2248
1482,0,16,0.19,0.8622,2248
1483,0,10,0.19,0.8621,2248
1484,0,6,0.19,0.8620,2248
1485,0,9,0.18,0.8619,2248
1486,0,13,0.18,0.8618,2248
1487,0,16,0.18,0.8617,2248
1488,0,11,0.17,0.8616,2248
1489,0,48,0.16,0.8616,2248
1490,0,15,0.16,0.8615,2248
1491,2,51,0.18,0.8614,2250
1492,0,8,0.17,0.8613,2250
1493,0,27,0.17,0.8612,2252
1494,0,8,0.16,0.8611,2252
1495,0,13,0.16,0.8610,2253
1496,0,13,0.16,0.8610,2253
1497,1,33,0.17,0.8609,2256
1498,1,64,0.17,0.8608,2261
1499,0,17,0.17,0.8607,2262
1500,0,15,0.16,0.8606,2262
1501,0,20,0.16,0.8605,2263
1502,1,14,0.17,0.8604,2263
1503,0,49,0.17,0.8604,2264
1504,1,16,0.18,0.8603,2264
1505,0,9,0.18,0.8602,2264
1506,0,19,0.18,0.8601,2266
1507,0,13,0.17,0.8600,2266
1508,0,25,0.16,0.8599,2266
1509,0,41,0.16,0.8598,2267
1510,0,38,0.16,0.8598,2268
1511,0,12,0.16,0.8597,2268
1512,0,19,0.16,0.8596,2268
1513,0,26,0.15,0.8595,2270
1514,3,104,0.17,0.8594,2271
1515,0,7,0.17,0.8593,2271
1516,1,32,0.18,0.8592,2274
1517,0,9,0.18,0.8592,2274
1518,0,31,0.18,0.8591,2274
1519,0,36,0.18,0.8590,2278
1520,0,9,0.17,0.8589,2278
1521,2,26,0.19,0.8588,2279
1522,0,30,0.19,0.8587,2280
1523,0,16,0.19,0.8586,2280
1524,1,21,0.19,0.8586,2281
1525,0,26,0.19,0.8585,2282
1526,0,23,0.19,0.8584,2282
1527,0,12,0.19,0.8583,2282
1528,0,8,0.19,0.8582,2282
1529,0,6,0.19,0.8581,2282
1530,0,7,0.19,0.8580,2283
1531,0,14,0.19,0.8580,2283
