Episode,Score,Steps,AvgScore,Epsilon,QStates
1533,1,21,1.39,0.0100,2252
1534,1,22,1.39,0.0100,2254
1535,4,56,1.42,0.0100,2257
1536,0,43,1.41,0.0100,2259
1537,1,16,1.41,0.0100,2259
1538,1,18,1.40,0.0100,2260
1539,0,11,1.38,0.0100,2262
1540,2,16,1.39,0.0100,2262
1541,2,40,1.39,0.0100,2263
1542,1,15,1.38,0.0100,2263
1543,2,20,1.39,0.0100,2263
1544,2,8,1.39,0.0100,2264
1545,2,36,1.40,0.0100,2267
1546,3,67,1.42,0.0100,2271
1547,1,5,1.42,0.0100,2271
1548,1,13,1.42,0.0100,2271
1549,2,14,1.43,0.0100,2272
1550,0,10,1.42,0.0100,2272
1551,1,11,1.42,0.0100,2272
1552,2,29,1.43,0.0100,2273
1553,2,18,1.44,0.0100,2273
1554,1,16,1.43,0.0100,2273
1555,2,20,1.41,0.0100,2274
1556,2,21,1.41,0.0100,2275
1557,1,11,1.41,0.0100,2275
1558,2,23,1.42,0.0100,2275
1559,2,26,1.43,0.0100,2275
1560,1,10,1.42,0.0100,2275
1561,1,13,1.41,0.0100,2275
1562,2,45,1.40,0.0100,2277
1563,1,9,1.40,0.0100,2278
1564,1,28,1.40,0.0100,2278
1565,2,10,1.41,0.0100,2278
1566,1,11,1.40,0.0100,2278
1567,0,36,1.39,0.0100,2278
1568,1,13,1.39,0.0100,2281
1569,1,16,1.37,0.0100,2281
1570,3,27,1.40,0.0100,2281
1571,4,45,1.43,0.0100,2287
1572,2,25,1.43,0.0100,2289
1573,1,9,1.42,0.0100,2289
1574,2,14,1.43,0.0100,2290
1575,1,17,1.43,0.0100,2292
1576,3,23,1.44,0.0100,2293
1577,1,11,1.44,0.0100,2293
1578,3,57,1.46,0.0100,2293
1579,1,19,1.45,0.0100,2294
1580,3,33,1.48,0.0100,2295
1581,1,19,1.48,0.0100,2296
1582,2,57,1.48,0.0100,2298
1583,1,10,1.49,0.0100,2299
1584,2,51,1.49,0.0100,2302
1585,2,40,1.51,0.0100,2302
1586,3,50,1.53,0.0100,2302
1587,1,11,1.53,0.0100,2302
1588,1,17,1.53,0.0100,2302
1589,1,12,1.53,0.0100,2302
1590,1,15,1.52,0.0100,2302
1591,1,7,1.53,0.0100,2302
1592,2,19,1.55,0.0100,2304
1593,3,15,1.56,0.0100,2305
1594,3,40,1.58,0.0100,2305
1595,2,14,1.60,0.0100,2306
1596,1,11,1.60,0.0100,2306
1597,3,42,1.62,0.0100,2306
1598,1,46,1.62,0.0100,2306
1599,2,21,1.62,0.0100,2306
1600,1,12,1.62,0.0100,2306
1601,2,12,1.63,0.0100,2306
1602,1,10,1.61,0.0100,2306
1603,2,17,1.63,0.0100,2306
1604,1,11,1.63,0.0100,2307
1605,2,24,1.64,0.0100,2307
1606,0,61,1.62,0.0100,2307
1607,2,49,1.62,0.0100,2308
1608,1,33,1.62,0.0100,2309
1609,2,23,1.61,0.0100,2310
1610,1,9,1.60,0.0100,2310
1611,2,30,1.62,0.0100,2310
1612,1,21,1.61,0.0100,2310
1613,1,9,1.60,0.0100,2311
1614,3,28,1.62,0.0100,2312
1615,1,11,1.62,0.0100,2313
1616,1,15,1.61,0.0100,2315
1617,0,67,1.59,0.0100,2316
1618,2,23,1.60,0.0100,2316
1619,1,12,1.60,0.0100,2316
1620,2,47,1.61,0.0100,2316
1621,2,173,1.60,0.0100,2320
1622,1,10,1.58,0.0100,2320
1623,1,14,1.59,0.0100,2322
1624,1,17,1.59,0.0100,2322
1625,1,13,1.57,0.0100,2323
1626,3,35,1.58,0.0100,2323
1627,1,19,1.58,0.0100,2324
1628,0,6,1.55,0.0100,2324
1629,3,21,1.58,0.0100,2324
1630,1,12,1.58,0.0100,2324
1631,2,28,1.55,0.0100,2324
1632,6,85,1.60,0.0100,2327
1633,2,9,1.61,0.0100,2328
1634,1,17,1.61,0.0100,2329
1635,2,20,1.59,0.0100,2330
1636,1,11,1.60,0.0100,2330
1637,2,29,1.61,0.0100,2331
1638,1,59,1.61,0.0100,2331
1639,4,41,1.65,0.0100,2333
1640,1,7,1.64,0.0100,2334
1641,2,25,1.64,0.0100,2335
1642,1,12,1.64,0.0100,2335
1643,1,14,1.63,0.0100,2335
1644,1,29,1.62,0.0100,2335
1645,2,13,1.62,0.0100,2335
1646,2,16,1.61,0.0100,2335
1647,2,37,1.62,0.0100,2335
1648,1,11,1.62,0.0100,2335
1649,2,30,1.62,0.0100,2335
1650,1,22,1.63,0.0100,2335
1651,1,18,1.63,0.0100,2338
1652,3,41,1.64,0.0100,2339
1653,2,25,1.64,0.0100,2339
1654,2,13,1.65,0.0100,2339
1655,1,11,1.64,0.0100,2341
1656,2,38,1.64,0.0100,2342
1657,1,25,1.64,0.0100,2342
1658,2,20,1.64,0.0100,2342
1659,1,19,1.63,0.0100,2345
1660,1,17,1.63,0.0100,2346
1661,3,39,1.65,0.0100,2347
1662,0,11,1.63,0.0100,2347
1663,1,17,1.63,0.0100,2349
1664,2,24,1.64,0.0100,2349
1665,3,39,1.65,0.0100,2352
1666,1,19,1.65,0.0100,2356
1667,1,33,1.66,0.0100,2356
1668,1,17,1.66,0.0100,2357
1669,2,15,1.67,0.0100,2357
1670,2,38,1.66,0.0100,2364
1671,1,53,1.63,0.0100,2365
1672,2,13,1.63,0.0100,2365
1673,3,21,1.65,0.0100,2365
1674,2,46,1.65,0.0100,2365
1675,3,29,1.67,0.0100,2366
1676,1,80,1.65,0.0100,2366
1677,1,16,1.65,0.0100,2366
1678,3,42,1.65,0.0100,2367
1679,1,10,1.65,0.0100,2367
1680,3,36,1.65,0.0100,2367
1681,3,26,1.67,0.0100,2367
1682,4,35,1.69,0.0100,2370
1683,0,8,1.68,0.0100,2370
1684,1,26,1.67,0.0100,2370
1685,2,26,1.67,0.0100,2370
1686,1,34,1.65,0.0100,2370
1687,4,63,1.68,0.0100,2376
1688,1,41,1.68,0.0100,2376
1689,1,17,1.68,0.0100,2379
1690,1,11,1.68,0.0100,2379
1691,2,19,1.69,0.0100,2380
1692,1,17,1.68,0.0100,2380
1693,2,19,1.67,0.0100,2381
1694,2,15,1.66,0.0100,2381
1695,1,11,1.65,0.0100,2381
1696,2,29,1.66,0.0100,2382
1697,3,25,1.66,0.0100,2387
1698,1,9,1.66,0.0100,2387
1699,2,34,1.66,0.0100,2388
1700,1,17,1.66,0.0100,2389
1701,2,32,1.66,0.0100,2390
1702,1,5,1.66,0.0100,2390
1703,1,9,1.65,0.0100,2390
1704,2,27,1.66,0.0100,2394
1705,3,49,1.67,0.0100,2397
1706,1,22,1.68,0.0100,2402
1707,2,37,1.68,0.0100,2406
1708,1,13,1.68,0.0100,2406
1709,3,28,1.69,0.0100,2406
1710,1,8,1.69,0.0100,2407
1711,1,18,1.68,0.0100,2407
1712,1,23,1.68,0.0100,2408
1713,3,29,1.70,0.0100,2409
1714,1,13,1.68,0.0100,2410
1715,1,11,1.68,0.0100,2410
1716,0,18,1.67,0.0100,2411
1717,1,10,1.68,0.0100,2411
1718,2,21,1.68,0.0100,2411
1719,1,16,1.68,0.0100,2411
1720,1,14,1.67,0.0100,2412
1721,2,32,1.67,0.0100,2412
1722,2,19,1.68,0.0100,2412
1723,2,21,1.69,0.0100,2414
1724,2,20,1.70,0.0100,2414
1725,3,32,1.72,0.0100,2414
1726,1,25,1.70,0.0100,2414
1727,1,13,1.70,0.0100,2415
1728,1,13,1.71,0.0100,2415
1729,1,19,1.69,0.0100,2415
1730,1,18,1.69,0.0100,2415
1731,2,20,1.69,0.0100,2417
1732,0,11,1.63,0.0100,2417
1733,3,39,1.64,0.0100,2419
1734,1,9,1.64,0.0100,2420
1735,1,13,1.63,0.0100,2420
1736,0,11,1.62,0.0100,2420
1737,1,15,1.61,0.0100,2422
1738,3,29,1.63,0.0100,2422
1739,2,41,1.61,0.0100,2422
1740,1,21,1.61,0.0100,2424
1741,1,12,1.60,0.0100,2424
1742,2,37,1.61,0.0100,2425
1743,4,47,1.64,0.0100,2426
1744,3,16,1.66,0.0100,2426
1745,1,13,1.65,0.0100,2426
1746,3,26,1.66,0.0100,2428
1747,4,48,1.68,0.0100,2431
1748,1,13,1.68,0.0100,2432
1749,1,16,1.67,0.0100,2432
1750,3,50,1.69,0.0100,2435
1751,2,11,1.70,0.0100,2435
1752,1,21,1.68,0.0100,2435
1753,1,11,1.67,0.0100,2437
1754,1,10,1.66,0.0100,2438
1755,1,15,1.66,0.0100,2438
1756,1,12,1.65,0.0100,2438
1757,1,8,1.65,0.0100,2438
1758,2,37,1.65,0.0100,2443
1759,1,26,1.65,0.0100,2444
1760,1,10,1.65,0.0100,2444
1761,0,6,1.62,0.0100,2444
1762,1,19,1.63,0.0100,2445
1763,0,18,1.62,0.0100,2445
1764,2,17,1.62,0.0100,2446
1765,4,57,1.63,0.0100,2447
1766,1,19,1.63,0.0100,2447
1767,2,20,1.64,0.0100,2447
1768,1,13,1.64,0.0100,2448
1769,0,15,1.62,0.0100,2449
1770,1,9,1.61,0.0100,2450
1771,3,68,1.63,0.0100,2453
1772,1,25,1.62,0.0100,2455
1773,1,15,1.60,0.0100,2455
1774,1,5,1.59,0.0100,2455
1775,2,32,1.58,0.0100,2455
1776,1,31,1.58,0.0100,2455
1777,2,19,1.59,0.0100,2455
1778,1,10,1.57,0.0100,2455
1779,2,31,1.58,0.0100,2458
1780,1,14,1.56,0.0100,2458
1781,1,7,1.54,0.0100,2458
1782,3,34,1.53,0.0100,2458
1783,2,39,1.55,0.0100,2459
1784,1,11,1.55,0.0100,2460
1785,2,30,1.55,0.0100,2460
1786,3,24,1.57,0.0100,2461
1787,2,36,1.55,0.0100,2464
1788,2,28,1.56,0.0100,2464
1789,2,49,1.57,0.0100,2465
1790,3,37,1.59,0.0100,2466
1791,2,22,1.59,0.0100,2466
1792,1,13,1.59,0.0100,2466
1793,2,20,1.59,0.0100,2466
1794,4,35,1.61,0.0100,2472
1795,3,29,1.63,0.0100,2472
1796,1,15,1.62,0.0100,2473
1797,2,54,1.61,0.0100,2475
1798,1,8,1.61,0.0100,2475
1799,1,18,1.60,0.0100,2475
1800,1,13,1.60,0.0100,2476
1801,2,30,1.60,0.0100,2476
1802,1,11,1.60,0.0100,2476
1803,3,17,1.62,0.0100,2477
1804,1,13,1.61,0.0100,2478
1805,1,7,1.59,0.0100,2478
1806,1,10,1.59,0.0100,2478
1807,1,12,1.58,0.0100,2478
1808,3,35,1.60,0.0100,2479
1809,1,10,1.58,0.0100,2479
1810,2,29,1.59,0.0100,2481
1811,2,23,1.60,0.0100,2481
1812,1,18,1.60,0.0100,2481
1813,1,17,1.58,0.0100,2481
1814,3,26,1.60,0.0100,2482
1815,2,23,1.61,0.0100,2482
1816,4,58,1.65,0.0100,2482
1817,2,14,1.66,0.0100,2482
1818,4,44,1.68,0.0100,2483
1819,1,15,1.68,0.0100,2483
1820,1,11,1.68,0.0100,2483
1821,1,35,1.67,0.0100,2484
1822,2,18,1.67,0.0100,2485
1823,1,38,1.66,0.0100,2485
1824,3,18,1.67,0.0100,2486
1825,2,27,1.66,0.0100,2486
1826,2,16,1.67,0.0100,2487
1827,1,9,1.67,0.0100,2487
1828,1,18,1.67,0.0100,2488
1829,2,25,1.68,0.0100,2490
1830,3,25,1.70,0.0100,2490
1831,3,51,1.71,0.0100,2492
1832,2,32,1.73,0.0100,2493
1833,1,9,1.71,0.0100,2493
1834,2,27,1.72,0.0100,2495
1835,5,58,1.76,0.0100,2495
1836,2,23,1.78,0.0100,2495
1837,3,27,1.80,0.0100,2495
1838,1,19,1.78,0.0100,2496
1839,2,30,1.78,0.0100,2497
1840,1,11,1.78,0.0100,2497
1841,1,11,1.78,0.0100,2497
1842,1,14,1.77,0.0100,2497
1843,2,11,1.75,0.0100,2497
1844,3,27,1.75,0.0100,2497
1845,2,14,1.76,0.0100,2497
1846,1,32,1.74,0.0100,2497
1847,2,21,1.72,0.0100,2498
1848,2,29,1.73,0.0100,2502
1849,4,25,1.76,0.0100,2502
1850,1,18,1.74,0.0100,2502
1851,2,12,1.74,0.0100,2503
1852,2,27,1.75,0.0100,2506
1853,1,6,1.75,0.0100,2506
1854,1,10,1.75,0.0100,2506
1855,1,24,1.75,0.0100,2506
1856,1,9,1.75,0.0100,2507
1857,2,36,1.76,0.0100,2508
1858,4,66,1.78,0.0100,2513
1859,3,21,1.80,0.0100,2515
1860,0,18,1.79,0.0100,2515
1861,5,54,1.84,0.0100,2516
1862,2,38,1.85,0.0100,2517
1863,1,32,1.86,0.0100,2517
1864,2,22,1.86,0.0100,2518
1865,1,24,1.83,0.0100,2519
1866,4,59,1.86,0.0100,2520
1867,2,30,1.86,0.0100,2520
1868,1,15,1.86,0.0100,2522
1869,1,11,1.87,0.0100,2522
1870,1,20,1.87,0.0100,2522
1871,2,44,1.86,0.0100,2523
1872,2,23,1.87,0.0100,2523
1873,1,28,1.87,0.0100,2524
1874,4,87,1.90,0.0100,2525
1875,1,12,1.89,0.0100,2525
1876,2,29,1.90,0.0100,2525
1877,2,17,1.90,0.0100,2525
1878,1,25,1.90,0.0100,2525
1879,1,12,1.89,0.0100,2525
1880,1,12,1.89,0.0100,2525
1881,2,21,1.90,0.0100,2525
1882,1,7,1.88,0.0100,2525
1883,1,9,1.87,0.0100,2525
1884,1,16,1.87,0.0100,2526
1885,1,18,1.86,0.0100,2527
1886,2,28,1.85,0.0100,2527
1887,2,19,1.85,0.0100,2527
1888,1,14,1.84,0.0100,2527
1889,1,13,1.83,0.0100,2528
1890,2,27,1.82,0.0100,2529
1891,2,22,1.82,0.0100,2529
1892,1,13,1.82,0.0100,2529
1893,3,33,1.83,0.0100,2530
1894,1,25,1.80,0.0100,2532
1895,2,22,1.79,0.0100,2533
1896,1,11,1.79,0.0100,2533
1897,2,36,1.79,0.0100,2533
1898,1,21,1.79,0.0100,2533
1899,1,38,1.79,0.0100,2533
1900,4,80,1.82,0.0100,2539
1901,1,23,1.81,0.0100,2540
1902,3,39,1.83,0.0100,2540
1903,2,41,1.82,0.0100,2542
1904,1,9,1.82,0.0100,2542
1905,4,37,1.85,0.0100,2545
1906,1,20,1.85,0.0100,2545
1907,2,19,1.86,0.0100,2545
1908,1,9,1.84,0.0100,2545
1909,3,37,1.86,0.0100,2545
1910,1,13,1.85,0.0100,2546
1911,2,39,1.85,0.0100,2547
1912,2,31,1.86,0.0100,2548
1913,3,24,1.88,0.0100,2549
1914,2,16,1.87,0.0100,2549
1915,1,13,1.86,0.0100,2549
1916,6,69,1.88,0.0100,2555
1917,2,34,1.88,0.0100,2556
1918,1,9,1.85,0.0100,2556
1919,1,10,1.85,0.0100,2556
1920,1,9,1.85,0.0100,2556
1921,1,19,1.85,0.0100,2557
1922,1,7,1.84,0.0100,2557
1923,1,39,1.84,0.0100,2557
1924,3,23,1.84,0.0100,2558
1925,1,9,1.83,0.0100,2558
1926,1,13,1.82,0.0100,2559
1927,2,27,1.83,0.0100,2560
1928,1,15,1.83,0.0100,2560
1929,2,26,1.83,0.0100,2561
1930,1,19,1.81,0.0100,2561
1931,4,80,1.82,0.0100,2566
1932,2,29,1.82,0.0100,2567
1933,1,14,1.82,0.0100,2568
1934,1,13,1.81,0.0100,2568
1935,1,14,1.77,0.0100,2568
1936,4,57,1.79,0.0100,2569
1937,1,51,1.77,0.0100,2570
1938,2,22,1.78,0.0100,2571
1939,3,21,1.79,0.0100,2572
1940,3,37,1.81,0.0100,2573
1941,3,23,1.83,0.0100,2573
1942,3,20,1.85,0.0100,2573
1943,1,21,1.84,0.0100,2574
1944,0,18,1.81,0.0100,2575
1945,0,22,1.79,0.0100,2576
1946,1,12,1.79,0.0100,2576
1947,3,38,1.80,0.0100,2581
1948,3,47,1.81,0.0100,2584
1949,1,10,1.78,0.0100,2584
1950,2,17,1.79,0.0100,2584
1951,2,17,1.79,0.0100,2584
1952,1,25,1.78,0.0100,2584
1953,3,29,1.80,0.0100,2584
1954,2,29,1.81,0.0100,2586
1955,2,40,1.82,0.0100,2587
1956,2,26,1.83,0.0100,2587
1957,2,20,1.83,0.0100,2587
1958,1,9,1.80,0.0100,2587
1959,0,19,1.77,0.0100,2588
1960,1,16,1.78,0.0100,2590
1961,0,27,1.73,0.0100,2592
1962,1,9,1.72,0.0100,2592
1963,2,16,1.73,0.0100,2594
1964,4,29,1.75,0.0100,2594
1965,2,19,1.76,0.0100,2594
1966,2,19,1.74,0.0100,2594
1967,4,19,1.76,0.0100,2594
1968,1,8,1.76,0.0100,2594
1969,2,32,1.77,0.0100,2594
1970,2,20,1.78,0.0100,2595
1971,1,34,1.77,0.0100,2597
1972,1,18,1.76,0.0100,2600
1973,1,9,1.76,0.0100,2600
1974,1,28,1.73,0.0100,2601
1975,3,23,1.75,0.0100,2601
1976,3,33,1.76,0.0100,2601
1977,1,8,1.75,0.0100,2601
1978,0,13,1.74,0.0100,2602
1979,2,20,1.75,0.0100,2602
1980,2,22,1.76,0.0100,2602
1981,1,16,1.75,0.0100,2602
1982,0,18,1.74,0.0100,2602
1983,1,24,1.74,0.0100,2602
1984,1,19,1.74,0.0100,2603
1985,1,17,1.74,0.0100,2604
1986,2,17,1.74,0.0100,2604
1987,2,12,1.74,0.0100,2605
1988,1,15,1.74,0.0100,2605
1989,2,39,1.75,0.0100,2606
1990,0,9,1.73,0.0100,2606
1991,1,11,1.72,0.0100,2606
1992,0,20,1.71,0.0100,2607
1993,3,19,1.71,0.0100,2610
1994,3,19,1.73,0.0100,2610
1995,1,11,1.72,0.0100,2610
1996,1,17,1.72,0.0100,2610
1997,2,36,1.72,0.0100,2611
1998,2,29,1.73,0.0100,2611
1999,2,19,1.74,0.0100,2611
2000,1,31,1.71,0.0100,2612
2001,4,40,1.74,0.0100,2612
2002,4,48,1.75,0.0100,2612
2003,0,9,1.73,0.0100,2614
2004,1,15,1.73,0.0100,2615
2005,1,33,1.70,0.0100,2615
2006,3,41,1.72,0.0100,2617
2007,4,64,1.74,0.0100,2625
2008,1,14,1.74,0.0100,2625
2009,4,60,1.75,0.0100,2630
2010,1,8,1.75,0.0100,2630
2011,2,11,1.75,0.0100,2630
2012,1,13,1.74,0.0100,2631
2013,3,32,1.74,0.0100,2632
2014,1,24,1.73,0.0100,2633
2015,1,7,1.73,0.0100,2633
2016,2,22,1.69,0.0100,2634
2017,1,11,1.68,0.0100,2634
2018,1,22,1.68,0.0100,2634
2019,1,24,1.68,0.0100,2634
2020,1,35,1.68,0.0100,2634
2021,1,28,1.68,0.0100,2635
2022,4,73,1.71,0.0100,2638
2023,1,17,1.71,0.0100,2639
2024,3,30,1.71,0.0100,2641
2025,1,23,1.71,0.0100,2641
2026,2,43,1.72,0.0100,2642
2027,1,20,1.71,0.0100,2642
2028,2,14,1.72,0.0100,2642
2029,3,30,1.73,0.0100,2643
2030,1,10,1.73,0.0100,2643
2031,3,43,1.72,0.0100,2645
2032,0,16,1.70,0.0100,2645
2033,2,26,1.71,0.0100,2647
2034,2,40,1.72,0.0100,2648
2035,2,29,1.73,0.0100,2650
2036,2,72,1.71,0.0100,2653
2037,1,25,1.71,0.0100,2653
2038,3,42,1.72,0.0100,2653
2039,1,10,1.70,0.0100,2653
2040,1,10,1.68,0.0100,2653
2041,1,14,1.66,0.0100,2653
2042,2,21,1.65,0.0100,2654
2043,0,22,1.64,0.0100,2654
2044,2,25,1.66,0.0100,2655
2045,1,26,1.67,0.0100,2656
2046,1,11,1.67,0.0100,2657
2047,6,56,1.70,0.0100,2660
2048,1,55,1.68,0.0100,2662
2049,1,6,1.68,0.0100,2662
2050,0,19,1.66,0.0100,2663
2051,4,50,1.68,0.0100,2667
2052,1,20,1.68,0.0100,2667
2053,1,10,1.66,0.0100,2667
2054,3,21,1.67,0.0100,2667
2055,1,24,1.66,0.0100,2668
2056,1,25,1.65,0.0100,2669
2057,1,13,1.64,0.0100,2670
2058,1,13,1.64,0.0100,2670
2059,2,21,1.66,0.0100,2670
2060,0,16,1.65,0.0100,2670
2061,2,42,1.67,0.0100,2671
2062,2,55,1.68,0.0100,2671
2063,4,36,1.70,0.0100,2672
2064,1,24,1.67,0.0100,2672
2065,3,29,1.68,0.0100,2673
2066,1,18,1.67,0.0100,2673
2067,1,16,1.64,0.0100,2674
2068,5,46,1.68,0.0100,2674
2069,2,32,1.68,0.0100,2675
2070,0,15,1.66,0.0100,2675
2071,1,46,1.66,0.0100,2677
2072,2,16,1.67,0.0100,2678
2073,1,18,1.67,0.0100,2678
2074,2,36,1.68,0.0100,2678
2075,3,40,1.68,0.0100,2680
2076,1,12,1.66,0.0100,2680
2077,2,10,1.67,0.0100,2680
2078,3,39,1.70,0.0100,2682
2079,1,12,1.69,0.0100,2682
2080,0,27,1.67,0.0100,2682
2081,1,35,1.67,0.0100,2682
2082,2,19,1.69,0.0100,2682
2083,2,11,1.70,0.0100,2682
2084,1,13,1.70,0.0100,2682
2085,2,21,1.71,0.0100,2682
2086,1,24,1.70,0.0100,2682
2087,1,10,1.69,0.0100,2682
2088,1,12,1.69,0.0100,2683
2089,1,8,1.68,0.0100,2683
2090,2,33,1.70,0.0100,2684
2091,2,27,1.71,0.0100,2684
2092,2,34,1.73,0.0100,2684
2093,4,25,1.74,0.0100,2685
2094,2,14,1.73,0.0100,2685
2095,1,18,1.73,0.0100,2686
2096,1,15,1.73,0.0100,2686
2097,1,33,1.72,0.0100,2687
2098,4,71,1.74,0.0100,2692
2099,2,34,1.74,0.0100,2692
2100,4,33,1.77,0.0100,2692
2101,2,15,1.75,0.0100,2693
2102,2,18,1.73,0.0100,2693
2103,2,32,1.75,0.0100,2693
2104,2,21,1.76,0.0100,2694
2105,2,22,1.77,0.0100,2696
2106,1,11,1.75,0.0100,2696
2107,1,9,1.72,0.0100,2696
2108,1,12,1.72,0.0100,2698
2109,2,21,1.70,0.0100,2700
2110,2,15,1.71,0.0100,2700
2111,1,8,1.70,0.0100,2700
2112,1,15,1.70,0.0100,2701
2113,1,50,1.68,0.0100,2702
2114,6,97,1.73,0.0100,2707
2115,1,12,1.73,0.0100,2707
2116,2,32,1.73,0.0100,2707
2117,2,31,1.74,0.0100,2707
2118,3,36,1.76,0.0100,2708
2119,3,26,1.78,0.0100,2710
2120,0,20,1.77,0.0100,2711
2121,2,33,1.78,0.0100,2711
2122,1,12,1.75,0.0100,2711
2123,0,26,1.74,0.0100,2712
2124,2,12,1.73,0.0100,2712
2125,2,24,1.74,0.0100,2712
2126,1,37,1.73,0.0100,2713
2127,2,34,1.74,0.0100,2713
2128,2,15,1.74,0.0100,2715
2129,3,75,1.74,0.0100,2717
2130,1,6,1.74,0.0100,2718
2131,1,15,1.72,0.0100,2719
2132,1,11,1.73,0.0100,2719
2133,2,25,1.73,0.0100,2722
2134,2,14,1.73,0.0100,2722
2135,3,23,1.74,0.0100,2723
2136,1,13,1.73,0.0100,2723
2137,4,157,1.76,0.0100,2723
2138,1,13,1.74,0.0100,2723
2139,2,21,1.75,0.0100,2723
2140,1,38,1.75,0.0100,2724
2141,2,28,1.76,0.0100,2724
2142,2,69,1.76,0.0100,2724
2143,2,43,1.78,0.0100,2724
2144,1,9,1.77,0.0100,2724
2145,1,26,1.77,0.0100,2724
2146,3,35,1.79,0.0100,2724
2147,2,43,1.75,0.0100,2725
2148,1,22,1.75,0.0100,2726
2149,2,16,1.76,0.0100,2727
2150,4,53,1.80,0.0100,2732
2151,2,23,1.78,0.0100,2733
2152,2,38,1.79,0.0100,2734
2153,2,21,1.80,0.0100,2734
2154,1,11,1.78,0.0100,2734
2155,1,11,1.78,0.0100,2734
2156,2,16,1.79,0.0100,2734
2157,2,39,1.80,0.0100,2735
2158,1,44,1.80,0.0100,2735
2159,2,19,1.80,0.0100,2737
2160,3,50,1.83,0.0100,2739
2161,3,27,1.84,0.0100,2739
2162,5,45,1.87,0.0100,2741
2163,1,13,1.84,0.0100,2741
2164,2,22,1.85,0.0100,2741
2165,1,67,1.83,0.0100,2741
2166,1,42,1.83,0.0100,2741
2167,0,18,1.82,0.0100,2741
2168,1,14,1.78,0.0100,2741
2169,3,43,1.79,0.0100,2741
2170,2,20,1.81,0.0100,2741
2171,1,17,1.81,0.0100,2742
2172,2,18,1.81,0.0100,2743
2173,2,23,1.82,0.0100,2743
2174,3,17,1.83,0.0100,2744
2175,1,9,1.81,0.0100,2744
2176,2,14,1.82,0.0100,2744
2177,4,52,1.84,0.0100,2745
2178,3,30,1.84,0.0100,2746
2179,1,44,1.84,0.0100,2749
2180,1,12,1.85,0.0100,2749
2181,1,41,1.85,0.0100,2752
2182,3,57,1.86,0.0100,2756
2183,1,13,1.85,0.0100,2759
2184,1,13,1.85,0.0100,2760
2185,0,10,1.83,0.0100,2760
2186,1,21,1.83,0.0100,2763
2187,1,13,1.83,0.0100,2763
2188,4,47,1.86,0.0100,2766
2189,1,17,1.86,0.0100,2766
2190,1,10,1.85,0.0100,2766
2191,2,47,1.85,0.0100,2766
2192,2,16,1.85,0.0100,2766
2193,1,12,1.82,0.0100,2766
2194,2,19,1.82,0.0100,2769
2195,1,13,1.82,0.0100,2770
2196,3,33,1.84,0.0100,2771
2197,2,20,1.85,0.0100,2771
2198,2,26,1.83,0.0100,2772
2199,3,38,1.84,0.0100,2772
2200,2,24,1.82,0.0100,2773
2201,1,17,1.81,0.0100,2773
2202,2,31,1.81,0.0100,2773
2203,3,33,1.82,0.0100,2775
2204,1,5,1.81,0.0100,2776
2205,3,27,1.82,0.0100,2776
2206,2,17,1.83,0.0100,2776
2207,1,13,1.83,0.0100,2777
2208,1,39,1.83,0.0100,2779
2209,3,33,1.84,0.0100,2783
2210,1,18,1.83,0.0100,2783
2211,2,12,1.84,0.0100,2783
2212,3,166,1.86,0.0100,2783
2213,4,66,1.89,0.0100,2783
2214,1,8,1.84,0.0100,2783
2215,1,24,1.84,0.0100,2783
2216,2,66,1.84,0.0100,2784
2217,3,46,1.85,0.0100,2787
2218,3,32,1.85,0.0100,2788
2219,3,29,1.85,0.0100,2791
2220,1,29,1.86,0.0100,2792
2221,1,25,1.85,0.0100,2792
2222,2,20,1.86,0.0100,2792
2223,2,42,1.88,0.0100,2793
2224,5,47,1.91,0.0100,2794
2225,2,26,1.91,0.0100,2794
2226,1,19,1.91,0.0100,2795
2227,1,24,1.90,0.0100,2795
2228,1,38,1.89,0.0100,2797
2229,2,24,1.88,0.0100,2797
2230,2,11,1.89,0.0100,2797
2231,3,29,1.91,0.0100,2797
2232,2,41,1.92,0.0100,2797
2233,2,24,1.92,0.0100,2797
2234,1,19,1.91,0.0100,2799
2235,2,48,1.90,0.0100,2803
2236,0,24,1.89,0.0100,2807
2237,2,53,1.87,0.0100,2808
2238,1,8,1.87,0.0100,2809
2239,1,9,1.86,0.0100,2809
2240,3,40,1.88,0.0100,2810
2241,3,31,1.89,0.0100,2810
2242,2,22,1.89,0.0100,2810
2243,3,41,1.90,0.0100,2812
2244,2,21,1.91,0.0100,2814
2245,1,17,1.91,0.0100,2814
2246,2,48,1.90,0.0100,2817
2247,2,35,1.90,0.0100,2817
2248,2,23,1.91,0.0100,2817
2249,1,23,1.90,0.0100,2819
2250,1,11,1.87,0.0100,2819
2251,3,34,1.88,0.0100,2819
2252,4,28,1.90,0.0100,2821
2253,1,15,1.89,0.0100,2822
2254,1,11,1.89,0.0100,2822
2255,1,17,1.89,0.0100,2823
2256,2,14,1.89,0.0100,2823
2257,1,21,1.88,0.0100,2823
2258,1,11,1.88,0.0100,2826
2259,1,15,1.87,0.0100,2828
2260,5,38,1.89,0.0100,2829
2261,3,26,1.89,0.0100,2829
2262,3,53,1.87,0.0100,2830
2263,3,28,1.89,0.0100,2830
2264,3,44,1.90,0.0100,2831
2265,1,9,1.90,0.0100,2831
2266,4,50,1.93,0.0100,2834
2267,3,20,1.96,0.0100,2835
