Episode,Agent1Reward,Agent2Reward,Agent1AvgR,Agent2AvgR,Agent1Wins,Agent2Wins,Steps,Epsilon
8248,17.699999999999996,52.69999999999985,14.829,33.379,2059,5425,123,0.0100
8249,-14.000000000000002,50.999999999999964,14.829,33.379,2059,5426,40,0.0100
8250,6.9,111.90000000000049,14.829,33.379,2059,5427,231,0.0100
8251,9.500000000000012,54.499999999999865,14.829,33.379,2059,5428,105,0.0100
8252,14.500000000000023,74.50000000000014,14.829,33.379,2059,5429,155,0.0100
8253,18.0,52.999999999999886,14.829,33.379,2059,5430,120,0.0100
8254,-4.599999999999968,80.40000000000016,14.829,33.379,2059,5431,146,0.0100
8255,48.09999999999986,83.10000000000024,14.829,33.379,2059,5432,219,0.0100
8256,26.999999999999943,51.999999999999915,14.829,33.379,2059,5433,130,0.0100
8257,19.499999999999922,114.50000000000053,14.829,33.379,2059,5434,205,0.0100
8258,35.09999999999999,60.09999999999996,14.829,33.379,2059,5435,99,0.0100
8259,22.400000000000006,7.400000000000004,14.829,33.379,2059,5435,26,0.0100
8260,-4.200000000000001,20.800000000000004,16.123,39.273,2059,5436,42,0.0100
8261,22.299999999999997,67.29999999999978,16.123,39.273,2059,5437,177,0.0100
8262,12.500000000000023,67.49999999999984,16.123,39.273,2059,5438,175,0.0100
8263,6.70000000000001,21.700000000000003,16.123,39.273,2059,5438,33,0.0100
8264,5.399999999999972,20.39999999999999,16.123,39.273,2059,5438,46,0.0100
8265,-4.000000000000002,30.99999999999998,16.123,39.273,2059,5439,40,0.0100
8266,-0.1999999999999975,24.799999999999955,16.123,39.273,2059,5440,52,0.0100
8267,15.500000000000002,50.49999999999996,16.123,39.273,2059,5441,45,0.0100
8268,46.39999999999984,31.3999999999998,16.123,39.273,2059,5441,186,0.0100
8269,-4.100000000000001,30.9,16.123,39.273,2059,5442,41,0.0100
8270,0.3000000000000007,45.29999999999996,16.123,39.273,2059,5443,47,0.0100
8271,8.399999999999997,13.4,16.123,39.273,2060,5443,16,0.0100
8272,18.299999999999994,33.29999999999996,16.123,39.273,2060,5444,67,0.0100
8273,2.1000000000000085,22.09999999999995,16.123,39.273,2060,5445,79,0.0100
8274,-12.699999999999998,62.29999999999985,16.123,39.273,2060,5446,127,0.0100
8275,-11.7,13.3,16.123,39.273,2060,5447,17,0.0100
8276,4.500000000000043,109.50000000000018,16.123,39.273,2060,5448,155,0.0100
8277,35.499999999999964,20.499999999999886,16.123,39.273,2060,5448,95,0.0100
8278,-10.7,4.300000000000001,16.123,39.273,2060,5448,7,0.0100
8279,7.400000000000006,22.400000000000006,16.123,39.273,2060,5448,26,0.0100
8280,12.800000000000013,47.79999999999992,13.585,39.985,2060,5449,72,0.0100
8281,14.49999999999998,29.499999999999964,13.585,39.985,2060,5449,55,0.0100
8282,13.299999999999983,28.300000000000008,13.585,39.985,2060,5449,67,0.0100
8283,45.89999999999992,90.90000000000084,13.585,39.985,2060,5450,291,0.0100
8284,25.199999999999818,60.19999999999991,13.585,39.985,2060,5451,148,0.0100
8285,-1.7999999999999954,13.200000000000001,13.585,39.985,2060,5451,18,0.0100
8286,49.799999999999855,74.8000000000003,13.585,39.985,2060,5452,202,0.0100
8287,-7.999999999999931,137.0000000000008,13.585,39.985,2060,5453,280,0.0100
8288,-16.499999999999964,88.50000000000003,13.585,39.985,2060,5454,165,0.0100
8289,41.09999999999997,66.10000000000015,13.585,39.985,2060,5455,139,0.0100
8290,17.599999999999994,12.6,13.585,39.985,2061,5455,24,0.0100
8291,2.500000000000017,77.49999999999991,13.585,39.985,2061,5456,75,0.0100
8292,4.400000000000009,19.400000000000013,13.585,39.985,2061,5456,56,0.0100
8293,15.099999999999982,10.100000000000003,13.585,39.985,2062,5456,49,0.0100
8294,-11.9,23.099999999999987,13.585,39.985,2062,5457,19,0.0100
8295,19.199999999999974,44.19999999999991,13.585,39.985,2062,5458,108,0.0100
8296,13.000000000000012,37.99999999999999,13.585,39.985,2062,5459,70,0.0100
8297,-7.899999999999996,77.10000000000004,13.585,39.985,2062,5460,79,0.0100
8298,23.099999999999973,28.09999999999996,13.585,39.985,2063,5460,69,0.0100
8299,-2.900000000000001,22.10000000000001,13.585,39.985,2063,5461,29,0.0100
8300,14.0,-0.9999999999999982,13.554,43.454,2063,5461,10,0.0100
8301,-3.29999999999999,11.700000000000003,13.554,43.454,2063,5461,33,0.0100
8302,38.8,63.79999999999989,13.554,43.454,2063,5462,112,0.0100
8303,10.600000000000014,65.59999999999991,13.554,43.454,2063,5463,94,0.0100
8304,15.09999999999996,10.100000000000001,13.554,43.454,2064,5463,49,0.0100
8305,-2.199999999999994,12.8,13.554,43.454,2064,5463,22,0.0100
8306,12.10000000000002,77.10000000000008,13.554,43.454,2064,5464,129,0.0100
8307,7.30000000000001,12.300000000000008,13.554,43.454,2065,5464,27,0.0100
8308,8.900000000000002,13.9,13.554,43.454,2066,5464,11,0.0100
8309,-1.8999999999999968,13.100000000000005,13.554,43.454,2066,5464,19,0.0100
8310,11.799999999999892,66.79999999999991,13.554,43.454,2066,5465,182,0.0100
8311,-1.9000000000000001,23.1,13.554,43.454,2066,5466,19,0.0100
8312,-0.7999999999999936,74.20000000000005,13.554,43.454,2066,5467,108,0.0100
8313,19.899999999999793,114.90000000000049,13.554,43.454,2066,5468,201,0.0100
8314,6.500000000000046,171.500000000001,13.554,43.454,2066,5469,385,0.0100
8315,13.299999999999907,78.30000000000007,13.554,43.454,2066,5470,167,0.0100
8316,-12.3,2.6999999999999997,13.554,43.454,2066,5470,23,0.0100
8317,29.599999999999966,104.60000000000046,13.554,43.454,2066,5471,204,0.0100
8318,9.400000000000004,14.39999999999995,13.554,43.454,2066,5472,56,0.0100
8319,3.100000000000021,48.099999999999966,13.554,43.454,2066,5473,69,0.0100
8320,29.099999999999895,34.1,12.136,46.836,2067,5473,109,0.0100
8321,1.799999999999999,6.799999999999992,12.136,46.836,2067,5474,32,0.0100
8322,14.100000000000014,39.09999999999998,12.136,46.836,2067,5475,59,0.0100
8323,-12.9,12.100000000000005,12.136,46.836,2067,5476,29,0.0100
8324,17.79999999999997,82.80000000000004,12.136,46.836,2067,5477,122,0.0100
8325,51.0999999999999,66.09999999999984,12.136,46.836,2067,5477,189,0.0100
8326,16.399999999999963,51.39999999999983,12.136,46.836,2067,5478,136,0.0100
8327,8.000000000000005,23.0,12.136,46.836,2067,5478,20,0.0100
8328,51.89999999999991,36.89999999999984,12.136,46.836,2067,5478,131,0.0100
8329,22.80000000000002,47.79999999999988,12.136,46.836,2067,5479,122,0.0100
8330,18.500000000000007,23.49999999999997,12.136,46.836,2067,5480,65,0.0100
8331,-1.9999999999999911,32.999999999999936,12.136,46.836,2067,5481,70,0.0100
8332,1.7000000000000473,26.700000000000024,12.136,46.836,2067,5482,183,0.0100
8333,-8.699999999999985,56.29999999999996,12.136,46.836,2067,5483,87,0.0100
8334,20.499999999999908,25.49999999999993,12.136,46.836,2068,5483,95,0.0100
8335,36.999999999999886,51.99999999999988,12.136,46.836,2068,5483,130,0.0100
8336,23.399999999999956,38.399999999999984,12.136,46.836,2068,5483,66,0.0100
8337,32.000000000000014,97.0000000000003,12.136,46.836,2068,5484,180,0.0100
8338,5.300000000000005,20.30000000000001,12.136,46.836,2068,5484,47,0.0100
8339,27.799999999999997,52.79999999999987,12.136,46.836,2068,5485,122,0.0100
8340,34.49999999999982,59.49999999999981,12.752,46.652,2068,5486,205,0.0100
8341,3.9000000000000146,8.90000000000002,12.752,46.652,2069,5486,61,0.0100
8342,20.499999999999993,45.49999999999989,12.752,46.652,2069,5487,95,0.0100
8343,-4.699999999999999,50.29999999999995,12.752,46.652,2069,5488,47,0.0100
8344,3.8000000000000007,8.800000000000002,12.752,46.652,2069,5489,12,0.0100
8345,-11.4,13.600000000000001,12.752,46.652,2069,5490,14,0.0100
8346,6.300000000000009,51.2999999999999,12.752,46.652,2069,5491,87,0.0100
8347,3.3000000000000203,8.300000000000011,12.752,46.652,2070,5491,67,0.0100
8348,29.799999999999834,84.80000000000011,12.752,46.652,2070,5492,202,0.0100
8349,6.80000000000002,71.80000000000024,12.752,46.652,2070,5493,182,0.0100
8350,-2.1,22.900000000000006,12.752,46.652,2070,5494,21,0.0100
8351,21.0,15.999999999999995,12.752,46.652,2070,5495,40,0.0100
8352,11.800000000000008,-13.200000000000001,12.752,46.652,2071,5495,32,0.0100
8353,4.1000000000000005,-0.8999999999999986,12.752,46.652,2071,5496,9,0.0100
8354,6.400000000000011,21.400000000000006,12.752,46.652,2071,5496,36,0.0100
8355,5.900000000000004,40.899999999999956,12.752,46.652,2071,5497,41,0.0100
8356,45.69999999999978,80.70000000000007,12.752,46.652,2071,5498,343,0.0100
8357,6.299999999999978,11.300000000000013,12.752,46.652,2072,5498,37,0.0100
8358,45.29999999999996,20.299999999999933,12.752,46.652,2073,5498,97,0.0100
8359,23.900000000000013,38.9,12.752,46.652,2073,5498,61,0.0100
8360,23.299999999999947,18.30000000000001,12.084,41.434,2074,5498,67,0.0100
8361,-11.5,3.5,12.084,41.434,2074,5498,15,0.0100
8362,9.50000000000001,64.49999999999989,12.084,41.434,2074,5499,105,0.0100
8363,27.19999999999999,22.200000000000006,12.084,41.434,2075,5499,28,0.0100
8364,-4.200000000000001,30.79999999999997,12.084,41.434,2075,5500,42,0.0100
8365,-13.500000000000002,21.5,12.084,41.434,2075,5501,35,0.0100
8366,-1.7,13.3,12.084,41.434,2075,5501,17,0.0100
8367,2.100000000000013,77.09999999999994,12.084,41.434,2075,5502,79,0.0100
8368,10.500000000000025,75.49999999999989,12.084,41.434,2075,5503,95,0.0100
8369,-2.1999999999999993,22.799999999999997,12.084,41.434,2075,5504,22,0.0100
8370,46.199999999999946,21.199999999999918,12.084,41.434,2076,5504,88,0.0100
8371,-10.999999999999977,63.99999999999988,12.084,41.434,2076,5505,110,0.0100
8372,41.49999999999985,56.49999999999991,12.084,41.434,2076,5506,135,0.0100
8373,-9.699999999999994,75.30000000000004,12.084,41.434,2076,5507,97,0.0100
8374,21.5,96.5000000000007,12.084,41.434,2076,5508,235,0.0100
8375,-15.099999999999998,39.89999999999996,12.084,41.434,2076,5509,51,0.0100
8376,-9.399999999999983,45.5999999999999,12.084,41.434,2076,5510,94,0.0100
8377,-1.0999999999999996,13.9,12.084,41.434,2076,5510,11,0.0100
8378,16.90000000000002,11.899999999999986,12.084,41.434,2076,5511,81,0.0100
8379,7.900000000000004,22.900000000000006,12.084,41.434,2076,5511,21,0.0100
8380,27.899999999999928,62.89999999999991,11.855,42.455,2076,5512,121,0.0100
8381,-0.8999999999999996,24.1,11.855,42.455,2076,5513,9,0.0100
8382,-12.499999999999986,72.49999999999991,11.855,42.455,2076,5514,125,0.0100
8383,22.799999999999983,37.799999999999955,11.855,42.455,2076,5514,72,0.0100
8384,-0.9999999999999996,14.0,11.855,42.455,2076,5514,10,0.0100
8385,4.000000000000009,48.999999999999936,11.855,42.455,2076,5515,60,0.0100
8386,27.29999999999997,52.299999999999855,11.855,42.455,2076,5516,127,0.0100
8387,28.899999999999935,23.89999999999999,11.855,42.455,2076,5517,61,0.0100
8388,27.999999999999943,52.99999999999986,11.855,42.455,2076,5518,120,0.0100
8389,33.29999999999989,78.29999999999986,11.855,42.455,2076,5519,167,0.0100
8390,40.69999999999993,85.69999999999999,11.855,42.455,2076,5520,193,0.0100
8391,14.69999999999999,19.70000000000001,11.855,42.455,2077,5520,53,0.0100
8392,-6.499999999999993,58.49999999999996,11.855,42.455,2077,5521,65,0.0100
8393,8.300000000000004,23.300000000000004,11.855,42.455,2077,5521,17,0.0100
8394,23.999999999999872,68.99999999999994,11.855,42.455,2077,5522,160,0.0100
8395,-0.8999999999999996,14.1,11.855,42.455,2077,5522,9,0.0100
8396,10.700000000000038,75.69999999999996,11.855,42.455,2077,5523,143,0.0100
8397,6.30000000000001,41.3,11.855,42.455,2077,5524,37,0.0100
8398,34.3,39.2999999999999,11.855,42.455,2077,5525,107,0.0100
8399,-1.4999999999999964,3.5,11.855,42.455,2078,5525,15,0.0100
8400,5.200000000000024,90.20000000000014,12.010,42.310,2078,5526,148,0.0100
8401,24.099999999999973,29.099999999999987,12.010,42.310,2079,5526,59,0.0100
8402,7.400000000000004,22.400000000000006,12.010,42.310,2079,5526,26,0.0100
8403,-8.099999999999987,66.89999999999993,12.010,42.310,2079,5527,81,0.0100
8404,-1.2999999999999996,23.700000000000003,12.010,42.310,2079,5528,13,0.0100
8405,34.20000000000001,99.20000000000049,12.010,42.310,2079,5529,208,0.0100
8406,8.500000000000014,83.50000000000031,12.010,42.310,2079,5530,165,0.0100
8407,24.599999999999966,59.599999999999845,12.010,42.310,2079,5531,154,0.0100
8408,5.600000000000004,40.599999999999966,12.010,42.310,2079,5532,44,0.0100
8409,-2.699999999999985,62.299999999999855,12.010,42.310,2079,5533,127,0.0100
8410,15.199999999999983,40.19999999999997,12.010,42.310,2079,5534,48,0.0100
8411,23.299999999999976,68.2999999999999,12.010,42.310,2079,5535,217,0.0100
8412,19.09999999999998,24.1,12.010,42.310,2080,5535,109,0.0100
8413,28.19999999999994,73.19999999999992,12.010,42.310,2080,5536,118,0.0100
8414,7.3000000000000025,22.300000000000008,12.010,42.310,2080,5536,27,0.0100
8415,-7.099999999999979,-2.0999999999999908,12.010,42.310,2081,5536,71,0.0100
8416,21.699999999999974,26.69999999999994,12.010,42.310,2082,5536,83,0.0100
8417,-1.9999999999999947,3.0,12.010,42.310,2083,5536,20,0.0100
8418,-11.0,14.0,12.010,42.310,2083,5537,10,0.0100
8419,14.999999999999913,69.99999999999991,12.010,42.310,2083,5538,150,0.0100
8420,15.099999999999968,20.10000000000001,12.250,40.650,2084,5538,49,0.0100
8421,15.399999999999816,50.39999999999995,12.250,40.650,2084,5539,146,0.0100
8422,47.49999999999989,82.50000000000006,12.250,40.650,2084,5540,125,0.0100
8423,30.099999999999895,105.10000000000034,12.250,40.650,2084,5541,199,0.0100
8424,23.19999999999991,78.19999999999987,12.250,40.650,2084,5542,168,0.0100
8425,13.600000000000021,38.59999999999989,12.250,40.650,2084,5543,114,0.0100
8426,36.79999999999994,21.79999999999996,12.250,40.650,2084,5543,82,0.0100
8427,14.000000000000012,38.999999999999964,12.250,40.650,2084,5544,60,0.0100
8428,30.09999999999996,55.0999999999999,12.250,40.650,2084,5545,99,0.0100
8429,15.39999999999999,30.399999999999984,12.250,40.650,2084,5545,46,0.0100
8430,13.800000000000013,38.800000000000004,12.250,40.650,2084,5546,62,0.0100
8431,-11.5,13.500000000000002,12.250,40.650,2084,5547,15,0.0100
8432,3.90000000000002,28.900000000000006,12.250,40.650,2084,5548,61,0.0100
8433,21.299999999999898,66.29999999999993,12.250,40.650,2084,5549,87,0.0100
8434,37.89999999999993,52.899999999999785,12.250,40.650,2084,5550,171,0.0100
8435,51.89999999999985,36.899999999999906,12.250,40.650,2084,5550,131,0.0100
8436,3.6000000000000005,-1.3999999999999968,12.250,40.650,2084,5551,14,0.0100
8437,-4.8999999999999915,20.099999999999977,12.250,40.650,2084,5552,49,0.0100
8438,-3.1999999999999904,11.800000000000006,12.250,40.650,2084,5552,32,0.0100
8439,40.99999999999991,45.9999999999999,12.250,40.650,2084,5553,140,0.0100
8440,38.99999999999986,114.0000000000003,12.829,41.429,2084,5554,210,0.0100
8441,39.09999999999996,24.099999999999966,12.829,41.429,2084,5554,59,0.0100
8442,39.59999999999987,44.599999999999945,12.829,41.429,2085,5554,104,0.0100
8443,6.8000000000000025,31.799999999999976,12.829,41.429,2085,5555,32,0.0100
8444,-1.2999999999999972,3.7,12.829,41.429,2086,5555,13,0.0100
8445,7.100000000000003,2.099999999999999,12.829,41.429,2087,5555,29,0.0100
8446,15.99999999999996,40.999999999999815,12.829,41.429,2087,5556,140,0.0100
8447,26.69999999999984,81.70000000000016,12.829,41.429,2087,5557,133,0.0100
8448,30.39999999999992,55.3999999999999,12.829,41.429,2087,5558,96,0.0100
8449,5.300000000000006,40.299999999999955,12.829,41.429,2087,5559,47,0.0100
8450,28.29999999999997,33.2999999999999,12.829,41.429,2088,5559,117,0.0100
8451,-3.6000000000000014,41.39999999999999,12.829,41.429,2088,5560,36,0.0100
8452,25.5,40.49999999999995,12.829,41.429,2088,5561,95,0.0100
8453,36.69999999999996,41.699999999999875,12.829,41.429,2089,5561,133,0.0100
8454,49.39999999999985,84.40000000000036,12.829,41.429,2089,5562,206,0.0100
8455,-1.2999999999999996,23.700000000000003,12.829,41.429,2089,5563,13,0.0100
8456,4.099999999999994,19.100000000000016,12.829,41.429,2089,5563,59,0.0100
8457,-3.999999999999993,11.000000000000012,12.829,41.429,2089,5563,40,0.0100
8458,49.29999999999991,74.29999999999976,12.829,41.429,2089,5564,207,0.0100
8459,7.5000000000000036,22.500000000000007,12.829,41.429,2089,5564,25,0.0100
8460,20.69999999999999,55.69999999999992,14.153,43.153,2089,5565,93,0.0100
8461,41.69999999999992,26.69999999999994,14.153,43.153,2089,5565,133,0.0100
8462,14.700000000000008,29.69999999999996,14.153,43.153,2089,5565,53,0.0100
8463,17.99999999999997,103.00000000000031,14.153,43.153,2089,5566,220,0.0100
8464,-3.8999999999999932,31.099999999999966,14.153,43.153,2089,5567,39,0.0100
8465,6.999999999999984,31.999999999999993,14.153,43.153,2089,5568,30,0.0100
8466,5.700000000000001,20.699999999999985,14.153,43.153,2089,5568,43,0.0100
8467,29.099999999999937,44.0999999999999,14.153,43.153,2089,5568,109,0.0100
8468,5.80000000000001,40.79999999999998,14.153,43.153,2089,5569,42,0.0100
8469,70.39999999999999,105.40000000000009,14.153,43.153,2089,5570,196,0.0100
8470,19.099999999999966,44.09999999999989,14.153,43.153,2089,5571,109,0.0100
8471,8.299999999999995,3.3,14.153,43.153,2090,5571,17,0.0100
8472,13.000000000000005,-12.0,14.153,43.153,2091,5571,20,0.0100
8473,37.8,32.799999999999926,14.153,43.153,2091,5572,72,0.0100
8474,35.99999999999985,50.99999999999989,14.153,43.153,2091,5572,140,0.0100
8475,27.29999999999994,42.2999999999999,14.153,43.153,2091,5572,127,0.0100
8476,31.29999999999992,36.299999999999926,14.153,43.153,2092,5572,87,0.0100
8477,21.299999999999976,26.299999999999912,14.153,43.153,2093,5572,87,0.0100
8478,-0.5999999999999996,4.4,14.153,43.153,2094,5572,6,0.0100
8479,-5.699999999999992,9.300000000000013,14.153,43.153,2094,5572,57,0.0100
8480,73.09999999999995,48.09999999999991,17.329,41.929,2095,5572,119,0.0100
8481,-1.5999999999999999,23.400000000000006,17.329,41.929,2095,5573,16,0.0100
8482,13.100000000000017,48.09999999999993,17.329,41.929,2095,5574,69,0.0100
8483,-11.9,23.099999999999994,17.329,41.929,2095,5575,19,0.0100
8484,15.100000000000003,20.100000000000016,17.329,41.929,2096,5575,49,0.0100
8485,3.7000000000000197,48.69999999999995,17.329,41.929,2096,5576,63,0.0100
8486,-2.5999999999999996,22.399999999999984,17.329,41.929,2096,5577,26,0.0100
8487,-5.999999999999995,29.00000000000002,17.329,41.929,2096,5578,60,0.0100
8488,8.499999999999952,53.49999999999993,17.329,41.929,2096,5579,115,0.0100
8489,10.00000000000002,64.99999999999989,17.329,41.929,2096,5580,100,0.0100
8490,12.099999999999987,37.09999999999999,17.329,41.929,2096,5581,79,0.0100
8491,12.6,27.59999999999998,17.329,41.929,2096,5581,74,0.0100
8492,30.099999999999945,35.09999999999993,17.329,41.929,2097,5581,99,0.0100
8493,15.199999999999966,40.19999999999996,17.329,41.929,2097,5582,48,0.0100
8494,-0.49999999999999967,14.5,17.329,41.929,2097,5582,5,0.0100
8495,20.09999999999995,85.10000000000021,17.329,41.929,2097,5583,199,0.0100
8496,-12.199999999999948,42.799999999999734,17.329,41.929,2097,5584,222,0.0100
8497,35.49999999999992,20.499999999999943,17.329,41.929,2097,5584,95,0.0100
8498,14.099999999999989,39.099999999999945,17.329,41.929,2097,5585,59,0.0100
8499,59.299999999999955,34.29999999999985,17.329,41.929,2098,5585,157,0.0100
8500,1.5987211554602254e-14,44.99999999999987,16.823,40.223,2098,5586,100,0.0100
8501,0.20000000000000107,35.19999999999995,16.823,40.223,2098,5587,48,0.0100
8502,-4.699999999999987,20.300000000000004,16.823,40.223,2098,5588,47,0.0100
8503,57.399999999999984,122.40000000000074,16.823,40.223,2098,5589,226,0.0100
8504,32.9,97.9000000000005,16.823,40.223,2098,5590,221,0.0100
8505,-1.099999999999996,3.9000000000000004,16.823,40.223,2099,5590,11,0.0100
8506,9.400000000000011,64.39999999999989,16.823,40.223,2099,5591,106,0.0100
8507,34.5,19.499999999999893,16.823,40.223,2099,5591,105,0.0100
8508,-2.4000000000000004,32.59999999999999,16.823,40.223,2099,5592,24,0.0100
8509,37.99999999999995,62.999999999999886,16.823,40.223,2099,5593,120,0.0100
8510,2.4000000000000092,37.399999999999935,16.823,40.223,2099,5594,76,0.0100
8511,-11.7,13.300000000000002,16.823,40.223,2099,5595,17,0.0100
8512,10.00000000000002,95.00000000000023,16.823,40.223,2099,5596,150,0.0100
8513,-5.299999999999997,29.700000000000003,16.823,40.223,2099,5597,53,0.0100
8514,-0.7999999999999996,14.200000000000001,16.823,40.223,2099,5597,8,0.0100
8515,5.6000000000000085,80.6000000000002,16.823,40.223,2099,5598,144,0.0100
8516,-2.3,12.700000000000005,16.823,40.223,2099,5598,23,0.0100
8517,7.700000000000008,22.700000000000003,16.823,40.223,2099,5598,23,0.0100
8518,-2.999999999999993,12.0,16.823,40.223,2099,5598,30,0.0100
8519,-5.299999999999997,59.69999999999994,16.823,40.223,2099,5599,53,0.0100
8520,-0.3999999999999844,24.600000000000023,16.263,40.363,2099,5600,104,0.0100
8521,27.599999999999795,122.60000000000056,16.263,40.363,2099,5601,224,0.0100
8522,-2.1,22.900000000000006,16.263,40.363,2099,5602,21,0.0100
8523,15.299999999999992,40.299999999999955,16.263,40.363,2099,5603,47,0.0100
8524,40.799999999999926,105.80000000000076,16.263,40.363,2099,5604,242,0.0100
8525,6.10000000000001,41.099999999999916,16.263,40.363,2099,5605,89,0.0100
8526,23.900000000000027,88.90000000000012,16.263,40.363,2099,5606,161,0.0100
8527,6.100000000000005,51.099999999999895,16.263,40.363,2099,5607,89,0.0100
8528,-14.100000000000001,30.89999999999997,16.263,40.363,2099,5608,41,0.0100
8529,59.09999999999991,44.099999999999845,16.263,40.363,2099,5608,159,0.0100
8530,-12.5,22.5,16.263,40.363,2099,5609,25,0.0100
8531,2.6000000000000045,47.59999999999992,16.263,40.363,2099,5610,74,0.0100
8532,32.19999999999995,37.1999999999999,16.263,40.363,2099,5611,128,0.0100
8533,55.69999999999977,100.69999999999995,16.263,40.363,2099,5612,243,0.0100
8534,-13.100000000000001,21.9,16.263,40.363,2099,5613,31,0.0100
8535,-2.299999999999976,52.69999999999986,16.263,40.363,2099,5614,123,0.0100
8536,7.5000000000000036,22.500000000000007,16.263,40.363,2099,5614,25,0.0100
8537,13.000000000000039,17.99999999999998,16.263,40.363,2099,5615,120,0.0100
8538,40.19999999999982,25.199999999999946,16.263,40.363,2099,5615,148,0.0100
8539,2.9,-2.099999999999996,16.263,40.363,2099,5616,21,0.0100
8540,12.800000000000017,57.79999999999996,15.091,40.591,2099,5617,122,0.0100
8541,47.099999999999916,22.1,15.091,40.591,2100,5617,79,0.0100
8542,39.79999999999988,74.79999999999974,15.091,40.591,2100,5618,202,0.0100
8543,-0.899999999999979,24.100000000000023,15.091,40.591,2100,5619,209,0.0100
8544,20.100000000000037,65.10000000000004,15.091,40.591,2100,5620,149,0.0100
8545,11.800000000000022,56.79999999999995,15.091,40.591,2100,5621,82,0.0100
8546,4.3000000000000185,49.29999999999999,15.091,40.591,2100,5622,57,0.0100
8547,4.600000000000007,39.59999999999997,15.091,40.591,2100,5623,54,0.0100
8548,39.59999999999983,94.60000000000001,15.091,40.591,2100,5624,204,0.0100
8549,38.69999999999998,63.69999999999986,15.091,40.591,2100,5625,113,0.0100
8550,-3.0999999999999925,11.900000000000004,15.091,40.591,2100,5625,31,0.0100
8551,-2.0,32.99999999999999,15.091,40.591,2100,5626,20,0.0100
8552,39.2999999999999,74.29999999999983,15.091,40.591,2100,5627,207,0.0100
8553,30.499999999999943,55.49999999999991,15.091,40.591,2100,5628,95,0.0100
8554,23.799999999999997,38.79999999999995,15.091,40.591,2100,5628,62,0.0100
8555,12.400000000000022,37.39999999999997,15.091,40.591,2100,5629,76,0.0100
8556,12.599999999999964,67.59999999999992,15.091,40.591,2100,5630,74,0.0100
8557,-2.5000000000000004,22.500000000000007,15.091,40.591,2100,5631,25,0.0100
8558,28.199999999999967,43.199999999999854,15.091,40.591,2100,5631,118,0.0100
8559,-2.1,22.900000000000006,15.091,40.591,2100,5632,21,0.0100
8560,6.700000000000001,11.700000000000008,14.757,41.957,2101,5632,33,0.0100
8561,21.999999999999957,26.9999999999999,14.757,41.957,2102,5632,80,0.0100
8562,-1.1999999999999995,23.800000000000004,14.757,41.957,2102,5633,12,0.0100
8563,-4.6,40.39999999999999,14.757,41.957,2102,5634,46,0.0100
8564,2.3999999999999995,7.400000000000004,14.757,41.957,2102,5635,26,0.0100
8565,23.700000000000003,38.69999999999993,14.757,41.957,2102,5635,63,0.0100
8566,13.000000000000018,47.999999999999986,14.757,41.957,2102,5636,70,0.0100
8567,-2.4000000000000004,22.600000000000005,14.757,41.957,2102,5637,24,0.0100
8568,-1.8,23.200000000000003,14.757,41.957,2102,5638,18,0.0100
8569,22.1,37.09999999999999,14.757,41.957,2102,5638,79,0.0100
8570,47.99999999999978,73.00000000000044,14.757,41.957,2102,5639,220,0.0100
8571,5.700000000000006,30.700000000000003,14.757,41.957,2102,5640,43,0.0100
8572,5.600000000000005,40.599999999999966,14.757,41.957,2102,5641,44,0.0100
8573,26.199999999999932,41.19999999999988,14.757,41.957,2102,5641,138,0.0100
8574,3.300000000000005,38.299999999999976,14.757,41.957,2102,5642,67,0.0100
8575,5.300000000000006,30.29999999999997,14.757,41.957,2102,5643,47,0.0100
8576,-2.2,22.800000000000004,14.757,41.957,2102,5644,22,0.0100
8577,-0.19999999999998685,44.79999999999996,14.757,41.957,2102,5645,102,0.0100
8578,13.400000000000018,28.400000000000013,14.757,41.957,2102,5645,66,0.0100
8579,20.19999999999999,65.19999999999992,14.757,41.957,2102,5646,98,0.0100
8580,-1.3999999999999997,13.6,12.234,41.734,2102,5646,14,0.0100
8581,8.300000000000004,23.300000000000004,12.234,41.734,2102,5646,17,0.0100
8582,14.199999999999962,29.199999999999967,12.234,41.734,2102,5646,58,0.0100
8583,21.399999999999984,36.399999999999935,12.234,41.734,2102,5646,86,0.0100
8584,12.500000000000009,37.49999999999992,12.234,41.734,2102,5647,75,0.0100
8585,4.800000000000015,39.79999999999997,12.234,41.734,2102,5648,52,0.0100
8586,37.29999999999997,52.2999999999999,12.234,41.734,2102,5648,127,0.0100
8587,-5.699999999999983,69.3,12.234,41.734,2102,5649,57,0.0100
8588,15.799999999999995,30.79999999999999,12.234,41.734,2102,5649,42,0.0100
8589,23.19999999999998,58.19999999999993,12.234,41.734,2102,5650,68,0.0100
8590,49.09999999999988,64.0999999999999,12.234,41.734,2102,5650,109,0.0100
8591,37.09999999999996,42.0999999999998,12.234,41.734,2102,5651,179,0.0100
8592,22.299999999999926,77.29999999999977,12.234,41.734,2102,5652,177,0.0100
8593,-1.1999999999999995,13.8,12.234,41.734,2102,5652,12,0.0100
8594,62.69999999999994,37.69999999999986,12.234,41.734,2103,5652,123,0.0100
8595,11.400000000000015,46.39999999999989,12.234,41.734,2103,5653,86,0.0100
8596,32.79999999999996,17.799999999999997,12.234,41.734,2104,5653,72,0.0100
8597,-3.8000000000000016,51.19999999999996,12.234,41.734,2104,5654,38,0.0100
8598,26.99999999999995,31.99999999999995,12.234,41.734,2104,5655,80,0.0100
