Episode,Score,Steps,AvgScore,Epsilon,QStates
2498,2,40,2.25,0.0100,4124
2499,2,61,2.25,0.0100,4124
2500,2,26,2.25,0.0100,4124
2501,2,23,2.21,0.0100,4124
2502,3,32,2.21,0.0100,4126
2503,1,26,2.21,0.0100,4126
2504,1,22,2.21,0.0100,4126
2505,4,51,2.22,0.0100,4127
2506,3,48,2.21,0.0100,4129
2507,1,102,2.17,0.0100,4129
2508,2,24,2.16,0.0100,4130
2509,3,61,2.18,0.0100,4132
2510,6,93,2.23,0.0100,4142
2511,2,19,2.24,0.0100,4142
2512,2,25,2.25,0.0100,4143
2513,4,67,2.27,0.0100,4145
2514,1,26,2.26,0.0100,4148
2515,1,24,2.25,0.0100,4149
2516,2,19,2.22,0.0100,4150
2517,3,62,2.23,0.0100,4161
2518,1,25,2.20,0.0100,4161
2519,1,15,2.19,0.0100,4161
2520,0,22,2.15,0.0100,4162
2521,5,45,2.14,0.0100,4162
2522,3,29,2.12,0.0100,4164
2523,0,26,2.10,0.0100,4164
2524,6,44,2.15,0.0100,4165
2525,2,30,2.16,0.0100,4167
2526,1,68,2.15,0.0100,4167
2527,4,37,2.17,0.0100,4168
2528,3,83,2.15,0.0100,4169
2529,4,43,2.18,0.0100,4171
2530,2,19,2.19,0.0100,4171
2531,2,26,2.17,0.0100,4173
2532,7,151,2.23,0.0100,4186
2533,1,11,2.24,0.0100,4187
2534,7,80,2.29,0.0100,4190
2535,0,13,2.28,0.0100,4190
2536,2,22,2.29,0.0100,4190
2537,3,45,2.31,0.0100,4192
2538,3,39,2.33,0.0100,4192
2539,0,4,2.30,0.0100,4192
2540,0,4,2.30,0.0100,4192
2541,5,66,2.34,0.0100,4194
2542,0,4,2.32,0.0100,4194
2543,1,17,2.33,0.0100,4194
2544,4,53,2.35,0.0100,4195
2545,1,9,2.34,0.0100,4195
2546,1,25,2.30,0.0100,4195
2547,1,12,2.27,0.0100,4196
2548,1,17,2.25,0.0100,4196
2549,2,46,2.27,0.0100,4196
2550,3,38,2.26,0.0100,4196
2551,2,35,2.27,0.0100,4197
2552,3,42,2.27,0.0100,4197
2553,2,20,2.28,0.0100,4197
2554,3,40,2.29,0.0100,4198
2555,1,24,2.28,0.0100,4198
2556,6,76,2.32,0.0100,4202
2557,1,13,2.30,0.0100,4202
2558,6,100,2.31,0.0100,4206
2559,1,7,2.31,0.0100,4206
2560,3,51,2.33,0.0100,4207
2561,1,21,2.33,0.0100,4207
2562,0,15,2.27,0.0100,4207
2563,3,22,2.28,0.0100,4208
2564,1,35,2.27,0.0100,4208
2565,3,41,2.29,0.0100,4209
2566,7,57,2.34,0.0100,4212
2567,2,28,2.34,0.0100,4213
2568,4,52,2.36,0.0100,4216
2569,0,4,2.33,0.0100,4216
2570,2,42,2.34,0.0100,4216
2571,4,38,2.35,0.0100,4216
2572,3,52,2.37,0.0100,4217
2573,3,39,2.39,0.0100,4217
2574,4,47,2.42,0.0100,4222
2575,4,60,2.43,0.0100,4222
2576,6,98,2.47,0.0100,4223
2577,4,66,2.49,0.0100,4224
2578,1,13,2.48,0.0100,4224
2579,3,49,2.48,0.0100,4224
2580,0,4,2.47,0.0100,4224
2581,2,43,2.47,0.0100,4224
2582,6,83,2.51,0.0100,4226
2583,3,21,2.53,0.0100,4226
2584,1,15,2.53,0.0100,4226
2585,1,10,2.52,0.0100,4226
2586,6,74,2.53,0.0100,4227
2587,1,17,2.51,0.0100,4227
2588,3,52,2.53,0.0100,4227
2589,3,19,2.54,0.0100,4227
2590,4,50,2.55,0.0100,4227
2591,6,63,2.58,0.0100,4229
2592,3,39,2.57,0.0100,4231
2593,1,25,2.57,0.0100,4233
2594,3,39,2.58,0.0100,4234
2595,4,80,2.58,0.0100,4237
2596,2,20,2.57,0.0100,4237
2597,1,17,2.56,0.0100,4237
2598,2,21,2.56,0.0100,4237
2599,3,60,2.57,0.0100,4237
2600,2,33,2.57,0.0100,4239
2601,2,20,2.57,0.0100,4239
2602,1,10,2.55,0.0100,4239
2603,2,42,2.56,0.0100,4239
2604,4,29,2.59,0.0100,4239
2605,2,39,2.57,0.0100,4240
2606,3,49,2.57,0.0100,4240
2607,2,27,2.58,0.0100,4241
2608,1,14,2.57,0.0100,4241
2609,7,58,2.61,0.0100,4243
2610,3,23,2.58,0.0100,4243
2611,5,81,2.61,0.0100,4245
2612,1,12,2.60,0.0100,4245
2613,1,20,2.57,0.0100,4245
2614,2,48,2.58,0.0100,4246
2615,3,45,2.60,0.0100,4250
2616,4,77,2.62,0.0100,4254
2617,1,21,2.60,0.0100,4255
2618,3,38,2.62,0.0100,4256
2619,2,31,2.63,0.0100,4257
2620,4,45,2.67,0.0100,4258
2621,1,29,2.63,0.0100,4258
2622,2,17,2.62,0.0100,4259
2623,1,15,2.63,0.0100,4259
2624,1,12,2.58,0.0100,4259
2625,1,13,2.57,0.0100,4259
2626,3,53,2.59,0.0100,4259
2627,2,43,2.57,0.0100,4259
2628,1,22,2.55,0.0100,4259
2629,1,15,2.52,0.0100,4259
2630,1,21,2.51,0.0100,4259
2631,1,23,2.50,0.0100,4261
2632,4,35,2.47,0.0100,4261
2633,1,18,2.47,0.0100,4261
2634,1,19,2.41,0.0100,4262
2635,1,9,2.42,0.0100,4262
2636,2,27,2.42,0.0100,4262
2637,1,14,2.40,0.0100,4263
2638,2,21,2.39,0.0100,4263
2639,2,54,2.41,0.0100,4267
2640,2,41,2.43,0.0100,4267
2641,5,73,2.43,0.0100,4271
2642,2,34,2.45,0.0100,4272
2643,4,56,2.48,0.0100,4273
2644,1,20,2.45,0.0100,4273
2645,3,22,2.47,0.0100,4273
2646,1,48,2.47,0.0100,4276
2647,3,53,2.49,0.0100,4276
2648,6,141,2.54,0.0100,4280
2649,2,37,2.54,0.0100,4280
2650,5,81,2.56,0.0100,4282
2651,4,36,2.58,0.0100,4282
2652,1,8,2.56,0.0100,4282
2653,1,30,2.55,0.0100,4284
2654,3,45,2.55,0.0100,4284
2655,1,15,2.55,0.0100,4284
2656,1,17,2.50,0.0100,4284
2657,2,25,2.51,0.0100,4284
2658,4,30,2.49,0.0100,4284
2659,2,16,2.50,0.0100,4284
2660,1,10,2.48,0.0100,4284
2661,3,33,2.50,0.0100,4284
2662,2,20,2.52,0.0100,4284
2663,2,14,2.51,0.0100,4284
2664,3,28,2.53,0.0100,4285
2665,1,25,2.51,0.0100,4285
2666,4,40,2.48,0.0100,4285
2667,4,47,2.50,0.0100,4286
2668,4,91,2.50,0.0100,4291
2669,2,15,2.52,0.0100,4291
2670,6,66,2.56,0.0100,4293
2671,3,39,2.55,0.0100,4293
2672,2,25,2.54,0.0100,4294
2673,3,35,2.54,0.0100,4295
2674,3,45,2.53,0.0100,4295
2675,6,57,2.55,0.0100,4299
2676,5,34,2.54,0.0100,4299
2677,1,11,2.51,0.0100,4299
2678,1,21,2.51,0.0100,4299
2679,2,31,2.50,0.0100,4299
2680,1,21,2.51,0.0100,4299
2681,2,17,2.51,0.0100,4301
2682,1,15,2.46,0.0100,4301
2683,2,43,2.45,0.0100,4303
2684,1,18,2.45,0.0100,4303
2685,6,84,2.50,0.0100,4303
2686,1,9,2.45,0.0100,4303
2687,7,93,2.51,0.0100,4312
2688,3,36,2.51,0.0100,4312
2689,6,71,2.54,0.0100,4322
2690,2,26,2.52,0.0100,4325
2691,3,33,2.49,0.0100,4325
2692,3,41,2.49,0.0100,4325
2693,4,52,2.52,0.0100,4329
2694,3,51,2.52,0.0100,4331
2695,4,69,2.52,0.0100,4335
2696,1,19,2.51,0.0100,4336
2697,3,42,2.53,0.0100,4336
2698,5,80,2.56,0.0100,4339
2699,2,20,2.55,0.0100,4340
2700,4,52,2.57,0.0100,4340
2701,2,17,2.57,0.0100,4340
2702,1,23,2.57,0.0100,4340
2703,1,13,2.56,0.0100,4340
2704,6,91,2.58,0.0100,4350
2705,3,450,2.59,0.0100,4350
2706,2,36,2.58,0.0100,4350
2707,0,4,2.56,0.0100,4350
2708,1,18,2.56,0.0100,4350
2709,3,55,2.52,0.0100,4352
2710,0,26,2.49,0.0100,4352
2711,1,43,2.45,0.0100,4354
2712,1,21,2.45,0.0100,4354
2713,1,30,2.45,0.0100,4354
2714,3,36,2.46,0.0100,4354
2715,5,109,2.48,0.0100,4357
2716,4,68,2.48,0.0100,4359
2717,2,18,2.49,0.0100,4360
2718,2,20,2.48,0.0100,4360
2719,4,51,2.50,0.0100,4362
2720,1,12,2.47,0.0100,4362
2721,5,101,2.51,0.0100,4362
2722,1,14,2.50,0.0100,4364
2723,1,32,2.50,0.0100,4364
2724,4,48,2.53,0.0100,4365
2725,2,27,2.54,0.0100,4367
2726,0,41,2.51,0.0100,4368
2727,0,27,2.49,0.0100,4370
2728,3,36,2.51,0.0100,4370
2729,2,31,2.52,0.0100,4373
2730,5,77,2.56,0.0100,4375
2731,1,9,2.56,0.0100,4375
2732,3,34,2.55,0.0100,4375
2733,5,49,2.59,0.0100,4377
2734,3,43,2.61,0.0100,4380
2735,5,93,2.65,0.0100,4385
2736,1,21,2.64,0.0100,4385
2737,3,31,2.66,0.0100,4387
2738,2,22,2.66,0.0100,4387
2739,2,22,2.66,0.0100,4387
2740,4,36,2.68,0.0100,4388
2741,4,66,2.67,0.0100,4388
2742,3,49,2.68,0.0100,4389
2743,4,41,2.68,0.0100,4389
2744,3,34,2.70,0.0100,4389
2745,2,23,2.69,0.0100,4390
2746,3,59,2.71,0.0100,4391
2747,1,12,2.69,0.0100,4391
2748,2,25,2.65,0.0100,4391
2749,2,38,2.65,0.0100,4392
2750,3,53,2.63,0.0100,4393
2751,2,29,2.61,0.0100,4393
2752,3,60,2.63,0.0100,4395
2753,2,25,2.64,0.0100,4398
2754,4,59,2.65,0.0100,4398
2755,2,21,2.66,0.0100,4398
2756,0,4,2.65,0.0100,4398
2757,4,38,2.67,0.0100,4399
2758,3,43,2.66,0.0100,4399
2759,1,9,2.65,0.0100,4399
2760,5,51,2.69,0.0100,4402
2761,2,50,2.68,0.0100,4402
2762,3,43,2.69,0.0100,4402
2763,2,45,2.69,0.0100,4405
2764,2,41,2.68,0.0100,4406
2765,1,17,2.68,0.0100,4407
2766,1,26,2.65,0.0100,4408
2767,2,26,2.63,0.0100,4409
2768,0,4,2.59,0.0100,4409
2769,2,25,2.59,0.0100,4409
2770,3,43,2.56,0.0100,4410
2771,2,21,2.55,0.0100,4410
2772,3,39,2.56,0.0100,4411
2773,5,59,2.58,0.0100,4414
2774,4,65,2.59,0.0100,4417
2775,1,10,2.54,0.0100,4417
2776,4,41,2.53,0.0100,4419
2777,1,18,2.53,0.0100,4419
2778,1,27,2.53,0.0100,4420
2779,3,60,2.54,0.0100,4421
2780,5,77,2.58,0.0100,4426
2781,2,21,2.58,0.0100,4427
2782,8,68,2.65,0.0100,4427
2783,1,39,2.64,0.0100,4427
2784,1,27,2.64,0.0100,4428
2785,2,42,2.60,0.0100,4430
2786,3,27,2.62,0.0100,4431
2787,2,44,2.57,0.0100,4434
2788,3,39,2.57,0.0100,4434
2789,2,52,2.53,0.0100,4434
2790,1,21,2.52,0.0100,4434
2791,2,23,2.51,0.0100,4436
2792,0,4,2.48,0.0100,4436
2793,2,19,2.46,0.0100,4436
2794,0,4,2.43,0.0100,4436
2795,2,43,2.41,0.0100,4436
2796,1,22,2.41,0.0100,4436
2797,3,32,2.41,0.0100,4436
2798,4,68,2.40,0.0100,4436
2799,1,29,2.39,0.0100,4436
2800,1,14,2.36,0.0100,4437
2801,1,25,2.35,0.0100,4437
2802,3,47,2.37,0.0100,4437
2803,5,51,2.41,0.0100,4438
2804,2,22,2.37,0.0100,4438
2805,1,19,2.35,0.0100,4439
2806,6,66,2.39,0.0100,4442
2807,1,14,2.40,0.0100,4442
2808,1,15,2.40,0.0100,4442
2809,5,89,2.42,0.0100,4442
2810,5,66,2.47,0.0100,4446
2811,5,61,2.51,0.0100,4450
2812,2,36,2.52,0.0100,4450
2813,4,55,2.55,0.0100,4452
2814,1,16,2.53,0.0100,4453
2815,1,11,2.49,0.0100,4453
2816,3,53,2.48,0.0100,4454
2817,2,47,2.48,0.0100,4455
2818,6,117,2.52,0.0100,4469
2819,1,27,2.49,0.0100,4469
2820,4,52,2.52,0.0100,4469
2821,2,38,2.49,0.0100,4470
2822,4,68,2.52,0.0100,4471
2823,3,27,2.54,0.0100,4472
2824,1,13,2.51,0.0100,4472
2825,2,21,2.51,0.0100,4472
2826,3,36,2.54,0.0100,4475
2827,4,45,2.58,0.0100,4478
2828,5,66,2.60,0.0100,4480
2829,3,28,2.61,0.0100,4480
2830,3,28,2.59,0.0100,4480
2831,1,33,2.59,0.0100,4482
2832,4,55,2.60,0.0100,4483
2833,3,21,2.58,0.0100,4483
2834,2,19,2.57,0.0100,4484
2835,0,12,2.52,0.0100,4484
2836,6,41,2.57,0.0100,4485
2837,2,52,2.56,0.0100,4486
2838,1,13,2.55,0.0100,4486
2839,4,38,2.57,0.0100,4487
2840,1,20,2.54,0.0100,4487
2841,1,21,2.51,0.0100,4487
2842,6,94,2.54,0.0100,4489
2843,1,18,2.51,0.0100,4489
2844,4,50,2.52,0.0100,4491
2845,4,43,2.54,0.0100,4493
2846,1,15,2.52,0.0100,4495
2847,1,18,2.52,0.0100,4495
2848,1,10,2.51,0.0100,4495
2849,5,112,2.54,0.0100,4512
2850,6,92,2.57,0.0100,4516
2851,2,55,2.57,0.0100,4516
2852,3,35,2.57,0.0100,4517
2853,4,54,2.59,0.0100,4517
2854,5,52,2.60,0.0100,4518
2855,1,40,2.59,0.0100,4520
2856,2,30,2.61,0.0100,4521
2857,2,21,2.59,0.0100,4521
2858,2,47,2.58,0.0100,4523
2859,1,18,2.58,0.0100,4523
2860,3,46,2.56,0.0100,4523
2861,5,64,2.59,0.0100,4525
2862,2,23,2.58,0.0100,4526
2863,1,16,2.57,0.0100,4527
2864,1,18,2.56,0.0100,4527
2865,6,125,2.61,0.0100,4539
2866,3,24,2.63,0.0100,4539
2867,1,10,2.62,0.0100,4539
2868,4,51,2.66,0.0100,4539
2869,4,55,2.68,0.0100,4542
2870,1,34,2.66,0.0100,4542
2871,1,22,2.65,0.0100,4542
2872,6,64,2.68,0.0100,4544
2873,4,69,2.67,0.0100,4545
2874,2,25,2.65,0.0100,4545
2875,2,18,2.66,0.0100,4545
2876,3,33,2.65,0.0100,4545
2877,1,13,2.65,0.0100,4546
2878,5,53,2.69,0.0100,4550
2879,1,29,2.67,0.0100,4550
2880,4,51,2.66,0.0100,4551
2881,0,4,2.64,0.0100,4551
2882,4,51,2.60,0.0100,4551
2883,0,4,2.59,0.0100,4551
2884,3,53,2.61,0.0100,4554
2885,0,4,2.59,0.0100,4554
2886,6,113,2.62,0.0100,4560
2887,1,5,2.61,0.0100,4560
2888,2,42,2.60,0.0100,4561
2889,2,33,2.60,0.0100,4563
2890,1,34,2.60,0.0100,4565
2891,0,450,2.58,0.0100,4565
2892,5,66,2.63,0.0100,4566
2893,1,10,2.62,0.0100,4566
2894,1,28,2.63,0.0100,4566
2895,3,39,2.64,0.0100,4566
2896,4,36,2.67,0.0100,4566
2897,2,39,2.66,0.0100,4566
2898,2,41,2.64,0.0100,4566
2899,0,27,2.63,0.0100,4566
2900,3,18,2.65,0.0100,4567
2901,2,15,2.66,0.0100,4567
2902,5,67,2.68,0.0100,4567
2903,4,47,2.67,0.0100,4570
2904,5,74,2.70,0.0100,4574
2905,4,74,2.73,0.0100,4580
2906,3,45,2.70,0.0100,4580
2907,1,18,2.70,0.0100,4580
2908,4,131,2.73,0.0100,4581
2909,4,30,2.72,0.0100,4581
2910,3,28,2.70,0.0100,4582
2911,3,73,2.68,0.0100,4582
2912,1,11,2.67,0.0100,4582
2913,2,20,2.65,0.0100,4585
2914,1,10,2.65,0.0100,4586
2915,1,39,2.65,0.0100,4587
2916,1,12,2.63,0.0100,4587
2917,2,50,2.63,0.0100,4587
2918,1,10,2.58,0.0100,4587
2919,5,102,2.62,0.0100,4590
2920,3,57,2.61,0.0100,4591
2921,1,21,2.60,0.0100,4594
2922,3,50,2.59,0.0100,4594
2923,1,22,2.57,0.0100,4595
2924,1,16,2.57,0.0100,4595
2925,6,103,2.61,0.0100,4596
2926,1,20,2.59,0.0100,4597
2927,2,41,2.57,0.0100,4597
2928,1,11,2.53,0.0100,4598
2929,4,53,2.54,0.0100,4600
2930,5,88,2.56,0.0100,4602
2931,4,65,2.59,0.0100,4605
2932,1,16,2.56,0.0100,4606
2933,1,18,2.54,0.0100,4606
2934,5,63,2.57,0.0100,4608
2935,1,15,2.58,0.0100,4608
2936,1,14,2.53,0.0100,4608
2937,2,44,2.53,0.0100,4609
2938,1,14,2.53,0.0100,4609
2939,2,30,2.51,0.0100,4610
2940,4,59,2.54,0.0100,4612
2941,5,53,2.58,0.0100,4614
2942,5,69,2.57,0.0100,4614
2943,3,47,2.59,0.0100,4616
2944,3,26,2.58,0.0100,4617
2945,2,39,2.56,0.0100,4617
2946,1,14,2.56,0.0100,4618
2947,1,13,2.56,0.0100,4618
2948,3,30,2.58,0.0100,4618
2949,5,58,2.58,0.0100,4619
2950,1,15,2.53,0.0100,4619
2951,1,29,2.52,0.0100,4620
2952,1,20,2.50,0.0100,4621
2953,1,20,2.47,0.0100,4621
2954,5,61,2.47,0.0100,4621
2955,5,91,2.51,0.0100,4627
2956,1,18,2.50,0.0100,4627
2957,6,85,2.54,0.0100,4628
2958,1,13,2.53,0.0100,4629
2959,1,12,2.53,0.0100,4630
2960,1,21,2.51,0.0100,4630
2961,6,91,2.52,0.0100,4631
2962,4,81,2.54,0.0100,4632
2963,4,56,2.57,0.0100,4635
2964,3,37,2.59,0.0100,4635
2965,0,10,2.53,0.0100,4635
2966,5,64,2.55,0.0100,4637
2967,5,72,2.59,0.0100,4640
2968,6,92,2.61,0.0100,4640
2969,4,39,2.61,0.0100,4640
2970,4,39,2.64,0.0100,4641
2971,0,4,2.63,0.0100,4641
2972,2,15,2.59,0.0100,4641
2973,5,26,2.60,0.0100,4646
2974,1,23,2.59,0.0100,4647
2975,5,56,2.62,0.0100,4647
2976,4,96,2.63,0.0100,4654
2977,1,19,2.63,0.0100,4654
2978,3,38,2.61,0.0100,4654
2979,2,15,2.62,0.0100,4654
2980,2,34,2.60,0.0100,4654
2981,5,64,2.65,0.0100,4656
2982,5,72,2.66,0.0100,4659
2983,1,11,2.67,0.0100,4659
2984,1,23,2.65,0.0100,4660
2985,2,31,2.67,0.0100,4663
2986,1,24,2.62,0.0100,4663
2987,1,10,2.62,0.0100,4663
2988,2,14,2.62,0.0100,4663
2989,2,35,2.62,0.0100,4664
2990,4,46,2.65,0.0100,4665
2991,3,28,2.68,0.0100,4665
2992,5,76,2.68,0.0100,4668
2993,1,16,2.68,0.0100,4668
2994,3,37,2.70,0.0100,4669
2995,3,43,2.70,0.0100,4669
2996,1,11,2.67,0.0100,4669
2997,4,49,2.69,0.0100,4669
2998,4,57,2.71,0.0100,4671
2999,2,19,2.73,0.0100,4671
3000,2,38,2.72,0.0100,4671
3001,1,18,2.71,0.0100,4671
3002,1,11,2.67,0.0100,4671
3003,2,21,2.65,0.0100,4672
3004,3,69,2.63,0.0100,4672
3005,4,41,2.63,0.0100,4674
3006,4,73,2.64,0.0100,4674
3007,2,25,2.65,0.0100,4677
3008,4,59,2.65,0.0100,4677
3009,1,10,2.62,0.0100,4677
3010,1,16,2.60,0.0100,4677
3011,2,36,2.59,0.0100,4677
3012,2,29,2.60,0.0100,4678
3013,0,4,2.58,0.0100,4678
3014,2,20,2.59,0.0100,4678
3015,3,50,2.61,0.0100,4679
3016,2,42,2.62,0.0100,4679
3017,1,17,2.61,0.0100,4679
3018,3,21,2.63,0.0100,4680
3019,1,10,2.59,0.0100,4680
3020,2,23,2.58,0.0100,4680
3021,3,51,2.60,0.0100,4680
3022,6,94,2.63,0.0100,4680
3023,2,18,2.64,0.0100,4680
3024,4,34,2.67,0.0100,4681
3025,6,129,2.67,0.0100,4685
3026,2,25,2.68,0.0100,4685
3027,1,17,2.67,0.0100,4685
3028,3,31,2.69,0.0100,4685
3029,2,46,2.67,0.0100,4686
3030,1,18,2.63,0.0100,4686
3031,1,27,2.60,0.0100,4687
3032,6,80,2.65,0.0100,4689
3033,4,64,2.68,0.0100,4690
3034,6,64,2.69,0.0100,4690
3035,1,15,2.69,0.0100,4690
3036,1,15,2.69,0.0100,4690
3037,1,6,2.68,0.0100,4690
3038,3,34,2.70,0.0100,4691
3039,5,57,2.73,0.0100,4692
3040,7,119,2.76,0.0100,4695
3041,1,9,2.72,0.0100,4695
3042,1,30,2.68,0.0100,4695
3043,1,23,2.66,0.0100,4696
3044,1,37,2.64,0.0100,4696
3045,1,12,2.63,0.0100,4696
3046,5,61,2.67,0.0100,4699
3047,1,16,2.67,0.0100,4699
3048,0,4,2.64,0.0100,4699
3049,1,36,2.60,0.0100,4699
3050,4,39,2.63,0.0100,4701
3051,4,79,2.66,0.0100,4704
3052,5,60,2.70,0.0100,4704
3053,2,16,2.71,0.0100,4704
3054,2,22,2.68,0.0100,4704
3055,2,27,2.65,0.0100,4705
3056,1,41,2.65,0.0100,4705
3057,2,15,2.61,0.0100,4705
3058,4,39,2.64,0.0100,4706
3059,1,11,2.64,0.0100,4706
3060,2,29,2.65,0.0100,4706
3061,6,89,2.65,0.0100,4714
3062,3,30,2.64,0.0100,4714
3063,3,33,2.63,0.0100,4715
3064,2,18,2.62,0.0100,4715
3065,1,13,2.63,0.0100,4715
3066,4,38,2.62,0.0100,4716
3067,0,4,2.57,0.0100,4716
3068,1,28,2.52,0.0100,4716
3069,2,26,2.50,0.0100,4716
3070,1,19,2.47,0.0100,4716
3071,1,10,2.48,0.0100,4716
3072,3,23,2.49,0.0100,4717
3073,2,48,2.46,0.0100,4717
3074,3,47,2.48,0.0100,4718
3075,1,14,2.44,0.0100,4718
3076,1,18,2.41,0.0100,4719
3077,3,55,2.43,0.0100,4719
3078,2,61,2.42,0.0100,4720
3079,4,80,2.44,0.0100,4720
3080,2,27,2.44,0.0100,4720
3081,6,76,2.45,0.0100,4722
3082,3,48,2.43,0.0100,4724
3083,3,21,2.45,0.0100,4724
3084,2,29,2.46,0.0100,4725
3085,2,68,2.46,0.0100,4725
3086,4,66,2.49,0.0100,4727
3087,6,110,2.54,0.0100,4733
3088,4,39,2.56,0.0100,4735
3089,3,58,2.57,0.0100,4735
3090,4,49,2.57,0.0100,4735
3091,1,12,2.55,0.0100,4735
3092,1,16,2.51,0.0100,4737
3093,0,27,2.50,0.0100,4738
3094,2,12,2.49,0.0100,4738
3095,0,4,2.46,0.0100,4738
3096,1,19,2.46,0.0100,4738
3097,4,66,2.46,0.0100,4738
3098,4,61,2.46,0.0100,4738
3099,3,47,2.47,0.0100,4738
3100,5,75,2.50,0.0100,4739
3101,0,4,2.49,0.0100,4739
3102,4,36,2.52,0.0100,4743
3103,1,21,2.51,0.0100,4743
3104,2,21,2.50,0.0100,4744
3105,3,35,2.49,0.0100,4744
3106,2,29,2.47,0.0100,4744
3107,1,22,2.46,0.0100,4744
3108,2,33,2.44,0.0100,4744
3109,1,18,2.44,0.0100,4744
3110,1,21,2.44,0.0100,4744
3111,1,19,2.43,0.0100,4744
3112,2,13,2.43,0.0100,4745
3113,2,16,2.45,0.0100,4746
3114,2,40,2.45,0.0100,4746
3115,2,29,2.44,0.0100,4746
3116,0,10,2.42,0.0100,4746
3117,4,60,2.45,0.0100,4750
3118,4,50,2.46,0.0100,4752
3119,0,4,2.45,0.0100,4752
3120,2,36,2.45,0.0100,4754
3121,2,21,2.44,0.0100,4754
3122,1,18,2.39,0.0100,4754
3123,6,90,2.43,0.0100,4755
3124,1,15,2.40,0.0100,4755
3125,1,14,2.35,0.0100,4755
3126,2,38,2.35,0.0100,4755
3127,1,23,2.35,0.0100,4755
3128,0,4,2.32,0.0100,4755
3129,1,34,2.31,0.0100,4756
3130,0,4,2.30,0.0100,4756
3131,0,4,2.29,0.0100,4756
3132,4,55,2.27,0.0100,4758
3133,1,7,2.24,0.0100,4758
3134,4,38,2.22,0.0100,4758
3135,6,72,2.27,0.0100,4760
3136,2,27,2.28,0.0100,4761
3137,1,28,2.28,0.0100,4761
3138,4,49,2.29,0.0100,4761
3139,5,64,2.29,0.0100,4762
3140,4,63,2.26,0.0100,4762
3141,3,31,2.28,0.0100,4762
3142,4,38,2.31,0.0100,4762
3143,1,9,2.31,0.0100,4762
3144,3,56,2.33,0.0100,4763
3145,1,15,2.33,0.0100,4763
3146,1,30,2.29,0.0100,4763
3147,3,22,2.31,0.0100,4764
3148,2,27,2.33,0.0100,4764
3149,5,59,2.37,0.0100,4768
3150,1,7,2.34,0.0100,4768
3151,4,54,2.34,0.0100,4771
3152,1,7,2.30,0.0100,4771
3153,0,25,2.28,0.0100,4772
3154,5,87,2.31,0.0100,4773
3155,2,24,2.31,0.0100,4773
3156,2,26,2.32,0.0100,4773
3157,1,45,2.31,0.0100,4774
3158,1,35,2.28,0.0100,4774
3159,3,60,2.30,0.0100,4775
3160,5,53,2.33,0.0100,4776
3161,1,12,2.28,0.0100,4776
3162,0,4,2.25,0.0100,4776
3163,4,64,2.26,0.0100,4777
3164,0,4,2.24,0.0100,4777
3165,2,25,2.25,0.0100,4778
3166,4,29,2.25,0.0100,4779
3167,3,30,2.28,0.0100,4781
3168,4,77,2.31,0.0100,4783
3169,2,29,2.31,0.0100,4784
3170,5,55,2.35,0.0100,4785
3171,1,8,2.35,0.0100,4785
3172,3,29,2.35,0.0100,4785
3173,5,47,2.38,0.0100,4787
3174,0,27,2.35,0.0100,4788
3175,3,25,2.37,0.0100,4789
3176,2,20,2.38,0.0100,4789
3177,1,9,2.36,0.0100,4789
3178,1,15,2.35,0.0100,4789
3179,5,70,2.36,0.0100,4791
3180,3,26,2.37,0.0100,4792
3181,7,74,2.38,0.0100,4794
3182,1,29,2.36,0.0100,4795
3183,1,24,2.34,0.0100,4797
3184,3,55,2.35,0.0100,4797
3185,4,57,2.37,0.0100,4799
3186,4,28,2.37,0.0100,4801
3187,3,39,2.34,0.0100,4801
3188,3,22,2.33,0.0100,4802
3189,1,22,2.31,0.0100,4802
3190,6,125,2.33,0.0100,4804
3191,1,9,2.33,0.0100,4804
3192,3,60,2.35,0.0100,4807
3193,3,46,2.38,0.0100,4808
3194,2,49,2.38,0.0100,4811
3195,3,34,2.41,0.0100,4811
3196,1,16,2.41,0.0100,4812
3197,1,20,2.38,0.0100,4813
3198,4,47,2.38,0.0100,4813
3199,2,18,2.37,0.0100,4813
3200,2,29,2.34,0.0100,4816
3201,3,39,2.37,0.0100,4816
3202,0,4,2.33,0.0100,4816
3203,3,35,2.35,0.0100,4816
3204,0,4,2.33,0.0100,4816
3205,1,12,2.31,0.0100,4816
3206,5,116,2.34,0.0100,4818
3207,4,59,2.37,0.0100,4820
3208,5,101,2.40,0.0100,4827
3209,1,16,2.40,0.0100,4827
3210,3,38,2.42,0.0100,4828
3211,1,25,2.42,0.0100,4828
3212,1,114,2.41,0.0100,4829
3213,2,41,2.41,0.0100,4830
3214,2,31,2.41,0.0100,4830
3215,2,18,2.41,0.0100,4830
3216,3,55,2.44,0.0100,4833
3217,1,12,2.41,0.0100,4833
3218,5,40,2.42,0.0100,4834
3219,4,59,2.46,0.0100,4834
3220,5,114,2.49,0.0100,4837
3221,4,46,2.51,0.0100,4837
3222,4,87,2.54,0.0100,4838
3223,1,24,2.49,0.0100,4838
3224,4,49,2.52,0.0100,4842
3225,2,22,2.53,0.0100,4842
3226,3,37,2.54,0.0100,4844
3227,5,64,2.58,0.0100,4846
3228,4,56,2.62,0.0100,4846
3229,1,20,2.62,0.0100,4846
3230,4,55,2.66,0.0100,4850
3231,5,55,2.71,0.0100,4853
3232,3,36,2.70,0.0100,4853
